Page ID,Page name,Disclaimer,Amount spent (CHF)
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100
1483343695307824,Campax,Campax,≤100
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,≤100
97220294896,SP Schweiz,SP Schweiz,≤100
269029886456205,Giorgio Fonio,Giorgio Fonio,≤100
107515328348195,Michael Uebersax,Michael Stefan Uebersax,≤100
784812424962943,Tele Z,TELE Z,≤100
169510248558,Die Mitte - Le Centre,Die Mitte,≤100
921336971288655,Nagra,Nagra,≤100
82752099000,Alternative Liste ZH,Alternative Liste Zürich,≤100
1769803096579445,Grünliberale Bezirk Horgen,Grünliberale Bezirk Horgen,≤100
102014399307738,Direkt,direkt,≤100
864604443735247,SVP Bezirk Dietikon,SVP Bezirk Dietikon,≤100
200825306651250,Renato Pfeffer EVP,EVP Kanton Zürich,≤100
231086633606227,SVP Baselland,SVP Baselland,≤100
292711521138736,IPFO,International Photo Festival Olten,≤100
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100
705478906236710,FDP.Die Liberalen Bezirk Uster,FDP.Die Liberalen Bezirk Uster,≤100
136341053227140,EVP Winterthur,EVP Kanton Zürich,≤100
113821883316185,Faktischversichert,These ads ran without a disclaimer,≤100
730158247033526,Readly,These ads ran without a disclaimer,≤100
