Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,669718
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,222753
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,173334
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,169012
108132042285089,Erwin Aksa,Yayasan Golkar Institute,167006
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,146693
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,118253
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,113042
110378084570016,"Yuliawati, SE","Yuliawati, SE",100478
100649018546817,GanjarFans,GanjarFans,91112
102656349157647,Tugimanisme,Tugimanisme,80339
104208819363639,"Amri Sucipto, SE","Amri Sucipto, SE",69459
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,68294
106288728494698,Dewan Shift Malam,These ads ran without a disclaimer,59163
111864151754055,Esensi TV,Esensi Tv,52873
112121101796090,Opini 2024,Opini 2024,50873
104830667806476,Melihat Indonesia,Melihat Indonesia,48258
100155699310558,Willi Muchlisien,Willi Muchlisien,45568
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,38681
570775466618638,"H. Indra Isnaini, ST","H. Indra Isnaini, ST",33608
1568878769915158,"Dyan Desmanengsih, S.Sos","Dyan Desmanengsih, S.Sos",30503
106690092440342,Pemilu KIT,PEMILU KIT,27684
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,27410
197545083607941,Harian Kompas,Harian Kompas,24985
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,14146
572779142753263,Freeport Indonesia,Freeport Indonesia,11249
39253583478,PDI Perjuangan,PDI Perjuangan,9587
110294151987732,Head Politika,Head Politika,8936
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,8653
349963858704476,Komit Digital,Komit Digital,7429
108156498584853,Tetap Puan,Marabunta Family Cyber,5969
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,5932
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,5694
108511588277325,Galeria Konveksi,Galeria Konveksi,5475
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,5364
103330282779367,Dua Digits Creative,Dua Digits Creative,5318
109455838815878,Moveprenuere,Moveprenuere,5101
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,4966
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,4675
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,4666
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,4515
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,4111
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,4077
110419528729730,Golkar Makassar,Yayasan Golkar Institute,3318
104307408946684,心灵智慧,These ads ran without a disclaimer,3229
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,2942
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,2892
102273039070802,Info Terkini,Info Terkini,2853
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,2770
