Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,947
227537964299216,Javier Radiccioni,Javier Radiccioni,542
1663909410533738,Pit-Cnt - oficial,PITCNT,523
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,515
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,449
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,387
2332750643467917,Yamandú Costa,José Manuel Gutiérrez Pereira Das Neves,320
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,208
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,126
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,≤100
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100
107574220629167,Carolina Batista,Norma Valentina Pérez Nunez,≤100
1760283014257159,Kódigo Tropikal,These ads ran without a disclaimer,≤100
101459974844546,Jump_conf,These ads ran without a disclaimer,≤100
