Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,5406750
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,1600810
23383061178,Prabowo Subianto,indonesia Adil makmur,906965
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,868548
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,616013
292939164731691,Relawan Herviano,Relawan Herviano,379055
101804639078770,Unboxing Anies,Unboxing Anies,351664
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,279432
120153057653803,Indonesia Bersatu,Indonesia Bersatu,254600
111864151754055,Esensi TV,Esensi Tv,245648
119875381042949,Ketok Palu,Ketok Palu,231299
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,228897
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,224061
110438625290456,Benteng Perkasa,Benteng Perkasa,206552
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,202656
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,192492
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,185083
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,179814
102213799392946,Nuansa 2024,Nuansa 2024,174230
164909433966316,Suara Anies,Suara Anies,154844
105523409172833,Kicauan Garuda,Kicauan Garuda,143731
104830667806476,Melihat Indonesia,Melihat Indonesia,106255
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,97971
777302905787767,Gelora Muda,Gelora Muda,89135
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,84587
197930674140927,Gerindra Jawa Tengah,Gerindra Jawa Tengah,83692
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso","Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",82671
105123962663992,Muhammad Haidar Zaqi Umar,Muhammad Haidar Zaqi Umar,52808
39253583478,PDI Perjuangan,PDI Perjuangan,50406
112121101796090,Opini 2024,Opini 2024,50000
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,47657
197545083607941,Harian Kompas,Harian Kompas,46675
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,43117
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,39835
102735702350673,Publikberhaktau,Publikberhaktau,36136
104953822603556,Mas Irsad 2024,Mas Irsad 2024,33647
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,32414
572779142753263,Freeport Indonesia,Freeport Indonesia,29892
1885017341733339,Relawan Anies,Relawan Anies,25500
106690092440342,Pemilu KIT,PEMILU KIT,22955
349963858704476,Komit Digital,Komit Digital,22707
101203454841155,Kota Kite,Kota Kite,22641
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,22558
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,19963
576543169207707,"Lingga Permesti, S.KPm","Lingga Permesti, S.KPm",19917
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,18269
101670979099537,OverheardKonoha,OverheardKonoha,18082
101228692503239,Opini Publik,Opini Publik,17964
101897132786498,Jimmy Simanjuntak Foundation,These ads ran without a disclaimer,17681
102273039070802,Info Terkini,Info Terkini,14968
756567881057213,Airlangga Hartarto,Airlangga Hartarto,14825
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,14808
178454335508598,Kertabumi Jogjakarta Store,These ads ran without a disclaimer,14324
100792699141245,Seputar ET,Seputar Erick Thohir,13997
108087558837514,Cheryl Tanzil,Partai Solidaritas Indonesia,11774
379102162153264,Kabar Berita,Kabar Berita,11752
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,11295
103411659195911,JIMAT,JIMAT,10949
110090723771530,Sedulur Quatly,Sedulur Quatly,9701
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,9177
104427162506872,Fakta Anies,Fakta Anies,8416
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,8072
122874340743006,Jasa Ucapan Video,Jasa Ucapan Video,7130
115816131581858,Home Racik Digital,Home Racik Creative,6929
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,6319
111956354585758,Gelora Muda,These ads ran without a disclaimer,6147
100359258525418,Pemulihan Lebih Baik,Pemulihan Lebih Baik,5921
109455838815878,Moveprenuere,Moveprenuere,5515
