Page ID,Page name,Disclaimer,Amount spent (JMD)
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,101
107521691879493,Maritime Authority of Jamaica,These ads ran without a disclaimer,≤100
101261482894476,marriesol_blake,These ads ran without a disclaimer,≤100
106300349078917,Thomas Zaugg,These ads ran without a disclaimer,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
