Page ID,Page name,Disclaimer,Amount spent (USD)
1439281819620732,AAENA Madagascar,AAENA Madagascar,≤100
105173452392388,Celcom Sénat,Nicole Zafimaroson,≤100
107164101598971,Président du Sénat Herimanana Razafimahefa,Nicole Zafimaroson,≤100
920398048101746,Roindefo Monja,Roindefo Monja,≤100
1833872426859495,Ministère de l'Environnement et du Développement Durable,Ministère de l'Environnement et du Développement Durable,≤100
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100
115288087000524,Société Mikalo Sarlu,These ads ran without a disclaimer,≤100
228179610664723,Razafindravahy Edgard,PREY Group,≤100
110128088465618,Pelandroy Espérance,Pelandroy Espérance,≤100
984203991753488,Research Outreach,These ads ran without a disclaimer,≤100
