Page ID,Page name,Disclaimer,Amount spent (HUF)
120370174702378,Magyarország Kormánya,Magyarország Kormánya,23078
543788999005363,ORIGO,Mediaworks Hungary Zrt.,9068
594088897289853,Alapjogokért Központ,Alapjogokért Központ,8235
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,7662
1534911313439123,Ripost,Ripost,6917
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,5966
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,3987
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,3733
191461774219575,hirado.hu,hirado.hu,3668
106745191902831,Bács-Kiskun 5 - DK,Bács-Kiskun 5 - DK,3522
248172631940,Mandiner,Mediaworks Hungary Zrt.,3211
178362315106,European Parliament,European Parliament,3041
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,2170
451844608304228,Metropol,Metropol,2009
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,1815
108346693873484,Győrffy Balázs,Balazs Gyorffy,1797
264517713636590,PestiSracok.hu,PestiSrácok.hu,1696
92932085233,TASZ,TASZ,1515
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,1498
131283758531,HVG,HVG Kiadó ZRt.,1406
345496092135627,Hír TV,Mediaworks Hungary Zrt.,1379
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,1377
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,1330
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,1282
100905288315705,Jelen hetilap,Liberty Press Kft.,1256
405035972853835,OMV Filling Stations,OMV Hungária Kft.,1226
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,1071
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1038
100299381703981,Ps TV,PestiSrácok.hu,1026
100401808007704,EzaLényeg.hu,EzaLényeg.hu,951
76748198685,Budapest Pride,Budapest Pride,890
107898832590939,European Commission,European Commission,760
102426795954406,Nobilis Márton,Nobilis Márton,690
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,658
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,612
128573907819549,Fekete-Győr András,Momentum Mozgalom,558
788960034452071,Potápi Árpád János,Potápi Árpád János,547
851784814892644,Simicskó István,KDNP frakció,524
