Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,6138
737169626371453,Stundin,Stundin,1214
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,633
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,363
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,331
154893001218870,ADHD samtökin,ADHD samtökin,225
106979180938014,Samstöðin,Samstöðin ehf,179
573559522797177,Flokkur fólksins,Flokkur Fólksins,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
522040488002422,Babbel,These ads ran without a disclaimer,≤100
