Page ID,Page name,Disclaimer,Amount spent (COP)
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,34267
1714672845507081,Yenny Alexandra Trujillo Alzate,Yenny Alexandra Trujillo Alzate,15009
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,8917
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,6539
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,6131
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,5907
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,4914
1147318942107929,Todos Somos Una,DEBRAIN LLC,1804
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,1454
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,1434
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,1162
435214760003286,180 Grados Digital Quindío,180 Grados Digital,959
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,650
299469560099835,Alcaldía de Cali,Alcaldía de Cali,595
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,579
295277256700,Concejal María Victoria Vargas Silva,Carmen Pumarejo,509
106716825632419,Cali piensa en Grande,Cali piensa en Grande,497
179003239458192,Jorge Humberto Rangel,Jorge Rangel,485
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,439
851424944887797,Meridiano Regional,Meridiano Regional,412
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,365
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,308
706214723142462,Oscar David Benavides A,Oscar David Benavides Angulo,288
105848177845789,All Out en español,All Out Action Fund,265
381403022031226,Steven Cárdenas,Reynaldo Steven Cardenas Espinosaespinosa,206
1400280116941194,Fabian Diaz,Fabian Diaz,192
200207836752561,Opinión Caribe,Opinión Caribe,173
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,168
100301461321763,Didier Fabián González,Didier Fabián González,151
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,147
777725739278207,Montes Concejal,Carlos Montes,136
471698040072735,Leonardo Siagama/Alcalde P/R,Leonardo Siagama,128
108588645446769,,These ads ran without a disclaimer,≤100
106203279065788,"No lo quiero, lo necesito",Alejandro Devia Rodriguez,≤100
1668886976475466,David Gutierrez Mantilla,Jorge Luis,≤100
108729015359755,mesaporlavida,These ads ran without a disclaimer,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,≤100
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,≤100
102759634885490,Grupo Accanto Negocios,These ads ran without a disclaimer,≤100
987563698019371,Duván Murillo Diputado,Duvan Murillo,≤100
100304338642614,Toro Digital 1972,Joseph Ferney Galvis Gonzalez,≤100
654861744567731,Grupo Danec,These ads ran without a disclaimer,≤100
114317847146525,Alvaro Arias Velez,TORO DIGITAL,≤100
