Page ID,Page name,Disclaimer,Amount spent (PYG)
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,879360
103594265451560,Diana Recalde,Diana Recalde,460529
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,276163
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,225291
251025431718109,Biggie Express,These ads ran without a disclaimer,109012
107674934088892,Enex Paraguay,Enex Paraguay,94477
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,90920
386347895204722,Fepasidias,Fepasidias,90907
103422905337202,Laura Gamarra Concejal,Laura Gamarra Concejal,65407
1150055398455917,C9N Paraguay,C9N Paraguay,43605
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,40747
324985181285275,Ever Delvalle Intendente 2023,Ever Delvalle Intendente 2023,34628
512897718901751,Cristina Servin Intendenta 2023,Cristina Servin Intendenta 2023,34580
104226655226040,Revota,Revota,11260
105970068168990,Cristian Ortiz,Cristian Ortiz,9337
102394066042691,japukafesticircopy,These ads ran without a disclaimer,7870
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,6585
111912341409356,Centinela del Norte,Centinela del Norte,3582
1365651890238610,Soberanía Paraguay,Prensa_Py,3240
110605941407413,orenda.lectora,These ads ran without a disclaimer,801
304971412943967,Instituto de Zumpango en Estudios Superiores en Criminalística IZESC,These ads ran without a disclaimer,424
1433529500260062,La Prensa.,These ads ran without a disclaimer,268
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,263
169260623923829,Infórmate y decide,These ads ran without a disclaimer,160
294017310722101,Senador Dupont,These ads ran without a disclaimer,≤100
100136869328198,Hyosung Worldwide,These ads ran without a disclaimer,≤100
102773638649611,Bruno Pereira,These ads ran without a disclaimer,≤100
102256156169065,Carol Martinez,These ads ran without a disclaimer,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
105358228362602,oscartuma,These ads ran without a disclaimer,≤100
296438217073791,11th Hour Racing,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
