Page ID,Page name,Disclaimer,Amount spent (GBP)
577532625648861,Vote.je,Vote.je,≤100
173356406366158,States Assembly - Jersey’s elected parliament,States Assembly,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
