Page ID,Page name,Disclaimer,Amount spent (GBP)
9250349228,Greenpeace UK,Greenpeace UK,3238
7715002593,UNICEF UK,Unicef UK,2689
35671512696,World Animal Protection UK,World Animal Protection UK,1848
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1666
311627208673,WWF UK,WWF UK,1659
7214031395,Oxfam Great Britain,Oxfam Great Britain,1583
10677003998,Shelter,Shelter,1456
569834799727730,National Grid UK,National Grid UK,1351
407834355957354,NatWest Business,NatWest Group plc,1258
186622728032,RSPB,RSPB,1201
101958682650112,ESG UK,Energy Saving Grants,1149
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1059
799576543492660,The Week Junior,The Week Junior,1054
7043497714,Christian Aid,Christian Aid,1017
102639461303190,Fair Pay For All,Fair Pay For All,971
175338329150218,Help For Heroes,Help for Heroes,947
117476785190,Save the Children UK,Save the Children UK,903
7527864602,WaterAid UK,WaterAid UK,853
103662352102391,Family Debt Help,Family Debt Help,834
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,754
121936349543,World Vision UK,World Vision UK,726
45986010500,Barnardo's,Barnardo's,610
693990677314288,Royal London,Royal London,530
177855115588808,The Week UK,The Week UK,493
246872175166,Action Against Hunger UK,Action Against Hunger UK,457
1721275931466984,The Reclaim Party,The Reclaim Party,451
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,430
139695000173,Good Energy UK,Good Energy,423
13047522725,Crimestoppers,Crimestoppers,417
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,405
220543443746,International Rescue Committee - UK,International Rescue Committee UK,381
158077247591710,Refuge,Refuge,377
102093205997581,Danny Beales for Uxbridge & South Ruislip,London Labour Party,357
841894835830532,Electoral Commission UK,Electoral Commission UK,353
111692181958132,Keir Mather for Selby and Ainsty,The Labour Party,351
212038972186253,Transport for London,Transport for London,348
220513170893,Ripple Effect,Send a Cow,344
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,341
23958741368,Southbank Centre,Southbank Centre,329
274651352565844,Oltco Ltd,Oltco Ltd,320
195754307110390,Right To Life UK,Right To Life UK,317
111451695317787,Steve Tuckwell - The Local Choice,The Conservative Party,314
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,314
104255571968810,Save My Vape,Save My Vape,300
112712550420527,Ekō UK,SumOfUs,289
474613052643462,London Labour Party,The Labour Party,288
59367068326,The Ramblers,The Ramblers,281
106646172464032,Moz for Mayor,Moz for Mayor,274
358706239805,Scope,Scope,264
19895907944,CAFOD,CAFOD,258
135602823147553,Heathrow Airport,Heathrow Airport Limited,252
353224381469808,ifaw,IFAW,241
