Page ID,Page name,Disclaimer,Amount spent (CRC)
643513979193133,Unidos por Beatriz,Neuma,4215
101208005522646,Ing. Joaquín Hernández R.,Allan Andres Chaves Solis,121
108432857249635,Diputada Kattia Cambronero,These ads ran without a disclaimer,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,≤100
107040575646313,Renata Marina,These ads ran without a disclaimer,≤100
265843867173714,La Revista,La Revista,≤100
112275231814174,,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,≤100
104442131947319,ParentzTalk - Teenagers,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
100508562815254,Juan Diego González Picado,Juan Diego González Picado,≤100
