Page ID,Page name,Disclaimer,Amount spent (KES)
103781421861826,babanyukihealing,These ads ran without a disclaimer,899
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,541
223287104715778,Oxfam,Oxfam,500
1743520282644325,National Security Watch,Peris Wambui Mugi,321
101414459084910,Stephen Munania,Stephen Munania,127
108703681766380,Rigathi Gachagua delivery unit,Robert Waswa Simiyu,≤100
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,≤100
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,≤100
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
1759891824069653,The Kenyan Heralds,Peris Wambui Mugi,≤100
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100
315603771494,Milaap,These ads ran without a disclaimer,≤100
303624683019094,HACEY's Health Initiative,These ads ran without a disclaimer,≤100
1626877920864508,Vodafone Foundation,These ads ran without a disclaimer,≤100
1881543645439590,Tech It Out with Yang Zhao,These ads ran without a disclaimer,≤100
