Page ID,Page name,Disclaimer,Amount spent (BSD)
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,475
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,257
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100
112077024899370,Comics Stadium,These ads ran without a disclaimer,≤100
101981918812659,Sindjus,These ads ran without a disclaimer,≤100
