Page ID,Page name,Disclaimer,Amount spent (USD)
238019255471,PNM - The People's National Movement,PNM - The People's National Movement,≤100
140191639482703,Ministry of Rural Development and Local Government,Ministry of Rural Development and Local Government,≤100
106385386218744,UNC - United National Congress,UNC - United National Congress,≤100
112675028541130,Saied Mohammed - Les Efforts West/La Romaine,Saied Mohammed - Les Efforts West/La Romaine,≤100
111601605318090,Jameela Marryshow-St Hill,Jameela Marryshow-St Hill,≤100
114653271667617,Neela Maharaj - PNM candidate for Curepe / Pasea,Friends Of Neela,≤100
336333506464661,Diabetes Association Trinidad & Tobago,These ads ran without a disclaimer,≤100
117652581414906,Alicia Ali - Kelly Village Warrenville PNM Candidate,Heliconia Foundation,≤100
117941123343253,The Picong Party,The Picong Party,≤100
115064231868985,Trinidad Humanity Campaign.,Trinidad Humanity Campaign.,≤100
111068872040824,Super Quiz,These ads ran without a disclaimer,≤100
