Page ID,Page name,Disclaimer,Amount spent (UYU)
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,1006
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,812
1663909410533738,Pit-Cnt - oficial,PITCNT,451
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,291
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,204
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,116
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,≤100
966094286814864,21 de junio Humanidades,Andrés Fernández,≤100
782846321738864,Marfrig,These ads ran without a disclaimer,≤100
103185325615086,Chamana UY,These ads ran without a disclaimer,≤100
107574220629167,Carolina Batista,Norma Valentina Pérez Nunez,≤100
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100
113433361345082,Mariale de Viaje,These ads ran without a disclaimer,≤100
860395507438977,Compromiso con el cambio,Santiago Raffo Arias,≤100
774547935953940,Seafood Show,These ads ran without a disclaimer,≤100
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100
282609205261913,Soy Rico,These ads ran without a disclaimer,≤100
1484031468591827,nexos+1,These ads ran without a disclaimer,≤100
227537964299216,Javier Radiccioni,Javier Radiccioni,≤100
109062828734912,Юридические услуги,These ads ran without a disclaimer,≤100
106765298897445,Mineração Inteligente,These ads ran without a disclaimer,≤100
106416299392381,PrimiciasYa.com,These ads ran without a disclaimer,≤100
