Page ID,Page name,Disclaimer,Amount spent (ILS)
171948013605622,יצחק מירון תנופה לעפולה,Tnufaleafula,≤100
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,קינלי טור-פז,≤100
1389240321317188,דוד אבן צור - ראש עיריית קריית ים,דוד אבן צור - ראש עיריית קריית ים,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
666263786873603,Kerem Navot - Naboth’s Vineyard,Kerem Navot - Naboth’s Vineyard,≤100
110630465693098,Yedidut Toronto ידידות טורונטו,ידידות טורנטו,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
