Page ID,Page name,Disclaimer,Amount spent (GBP)
10677003998,Shelter,Shelter,15011
220543443746,International Rescue Committee - UK,International Rescue Committee UK,7183
100465485648,British Gas,British Gas,6567
97708339756,Action for Children,Action for Children,5210
311627208673,WWF UK,WWF UK,5187
7715002593,UNICEF UK,Unicef UK,4825
37981137361,The Children's Society,The Children's Society,3630
102639461303190,Fair Pay For All,Fair Pay For All,3206
208573062515662,Freedom from Torture,Freedom from Torture,2403
158077247591710,Refuge,Refuge,2048
117509421272,St Mungo's,St Mungo's,1963
9250349228,Greenpeace UK,Greenpeace UK,1938
7624294394,Amnesty International UK,Amnesty International UK,1370
408582579294175,UK government,UK Government,1296
105135382234851,Warm This Winter,Warm This Winter,1266
26698813123,British Red Cross,British Red Cross,1166
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1068
21242962092,ClientEarth,ClientEarth,1064
7527864602,WaterAid UK,WaterAid UK,1061
799576543492660,The Week Junior,The Week Junior,1046
35671512696,World Animal Protection UK,World Animal Protection UK,970
117476785190,Save the Children UK,Save the Children UK,885
353224381469808,ifaw,IFAW,862
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,851
348366988862054,Oxfam Campaigns,Oxfam Great Britain,815
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,806
1613092172114946,DWP Digital,Department for Work and Pensions,797
7043497714,Christian Aid,Christian Aid,736
121936349543,World Vision UK,World Vision UK,731
1046117708754519,Care4Calais,Care4Calais,550
268801635305,Breast Cancer Now,Breast Cancer Now,505
212038972186253,Transport for London,Transport for London,501
13047522725,Crimestoppers,Crimestoppers,500
40409120801,Refugee Council,Refugee Council,469
116625838402686,FareShare,FareShare,462
39605200520,ActionAid UK,ActionAid UK,426
1660600037490738,Guardian Labs,Guardian Labs,423
170911309781648,Veganuary,Veganuary,396
112712550420527,Sumofus UK,SumOfUs,377
112845639376,Refugee Action,Refugee Action,357
54605029793,British Medical Association,British Medical Association,353
177855115588808,The Week UK,The Week UK,333
6233536938,War Child UK,War Child UK,331
106946654868342,Water's Worth Saving,Water UK,330
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,328
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,299
1634484040190637,VERSUS,VERSUS,281
101255718164248,350 UK,350.org,269
490007667679401,Hugh James,Hugh James,266
7569385657,Co-operative Party,Co-operative Party,258
274651352565844,Oltco Ltd,Oltco Ltd,255
1571514979728518,Mindful Chef,These ads ran without a disclaimer,255
59304777880,YMCA England & Wales,YMCA England & Wales,240
18044497940,Plan International UK,Plan International UK,238
113277290454039,Common Seas,Common Seas,212
1721275931466984,The Reclaim Party,The Reclaim Party,212
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,210
97116898596,Sightsavers,Sightsavers,194
290498754454402,European Movement UK,European Movement UK,194
2047806148766050,Animal Equality UK,Animal Equality UK,193
6708565748,CBM UK,CBM UK,189
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,185
10986039307,VSO,VSO,184
