Page ID,Page name,Disclaimer,Amount spent (CHF)
191859734164694,Pro Infirmis,Pro Infirmis,≤100
255506388731408,Biodiversitätsinitiative / Initiative biodiversité,Biodiversitätsinitiative / Initiative biodiversité,≤100
169510248558,Die Mitte - Le Centre,Die Mitte,≤100
126289610761942,Grünliberale,Grünliberale,≤100
921336971288655,Nagra,Nagra,≤100
1483343695307824,Campax,Campax,≤100
102014399307738,Direkt,direkt,≤100
259871484198551,Thomas Matter,Thomas Matter,≤100
335129001940,Young European Swiss - yes,young european swiss,≤100
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100
186653498028564,Helvetia Assicurazioni,These ads ran without a disclaimer,≤100
115134174862244,perspectivesuisse.ch,IG Wirtschaftsverbände,≤100
200905173303222,SCI Switzerland,SCI Switzerland,≤100
434325363566608,So Denkt Ein Mann,These ads ran without a disclaimer,≤100
103345964761894,Paramount+,These ads ran without a disclaimer,≤100
