Page ID,Page name,Disclaimer,Amount spent (COP)
100132752831088,Natalia López Fuentes,Natalia López Fuentes,104207
2449859871917842,Jeison Janna - Concejo,Jeison Janna - Concejo,49150
159514754069267,Partido Cambio Radical,Partido Cambio Radical,45497
100650573021198,David Navas Regino,David Navas Regino,29221
1598264127092439,Jacobo Quessep,Jacobo Quessep,22085
104624142451363,Hugo Kerguelén,Hugo Kerguelén,20831
112602178102955,Victorioso,Victorioso,17838
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,16982
103754197881668,Esteban Restrepo,Esteban Restrepo,11947
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,8562
458923757608866,Mauricio Otero Avilez,Mauricio Otero Avilez,8263
598646723981319,Lucia Tous,Lucia Tous,8115
101071764864119,Dulce Veneno,Dulce Veneno,7386
969143216462972,Felipe Cañizalez,Felipe Cañizalez,6427
1147318942107929,Todos Somos Una,DEBRAIN LLC,5182
251292808253299,Canadian College,Canadian College,4174
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,3803
543810628990655,Ministerio de Justicia y del Derecho,Ministerio de Justicia y del Derecho,3216
416201871913815,Adolfo Romero,Adolfo Romero,3138
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,3036
102143071616787,Goberna Colombia,Goberna,2224
340279913230650,Elias Maida Maida,These ads ran without a disclaimer,2155
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,2149
266563730155332,Juan Diego Gomez Jimenez,Get Social,2059
1823807254333065,Soy Más País,Soy Mas Pais,2049
2200372883513792,Daniel Mendoza Zapata,Daniel Mendoza Zapata,2019
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,1994
239236602764520,Claudia Lucía Ramírez,These ads ran without a disclaimer,1941
110036132129269,Alerta Noticias,Alerta Noticias,1797
118514924593739,Tanque Seco,Tanque seco,1631
100475532513857,Cristian Halaby,Cristian Halaby,1366
1640791072871544,Fabián Rojas,Fabián Rojas,1121
1400280116941194,Fabian Diaz,Fabian Diaz,1112
114778278552099,Octavio Cardona León,Octavio Cardona León,1090
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1089
350233048761985,Ideartes Impresores,Ideartes Impresores,1049
104313676026273,Luis Carlos Guevara Montilla,Agencia de Publicidad del Putumayo,1033
120137021029235,Prolicores,These ads ran without a disclaimer,1030
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,979
170633243101916,Alexander Serrato,Alexander Serrato,919
105848177845789,All Out en español,All Out Action Fund,905
533238166689720,Instituto Técnico Imtel - Oficial,These ads ran without a disclaimer,833
765302097170348,Línea Cero,Linea Cero,796
112155252163421,Sebastián López V.,Sebastián López V.,789
101046256286876,Antimilitantes,Linea Cero,749
353002198130323,Instituto Tecnisistemas,These ads ran without a disclaimer,735
114636997892974,Camilo Manchola,Camilo Manchola,612
325893848057427,Edison Massa - Es con la gente,Edison Massa,593
100395379501245,El Editorial,El Editorial,593
838927469815494,Diana Diago,Diana Diago,569
2839231929635523,Jorge Patiño,Jorge Patiño,568
120403457663818,Ivan Gomez,These ads ran without a disclaimer,557
1757189487920543,Subversite,Subversite,557
103596816009903,Leonor Mora Barandica,Leonor Mora Barandica,541
112505265094567,Mario Gutiérrez,Mario Gutiérrez,514
114368596673165,Publicalo,WorkApps,453
188821215070922,Ernesto Orozco Durán,Ernesto Orozco Durán,377
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,376
101036275822842,Omar Gualteros,Omar Gualteros,351
1766366823576506,La Paz Querida,La Paz Querida,335
2068245743232990,Cesar Augusto Guzman,Cesar Augusto Guzman,279
106471308875048,Partido Colombia Renaciente,Partido Colombia Renaciente,277
104349427672335,Rolando Castaño Vergara,Rolando Castaño Vergara,262
101380345769714,Belen Caro,Belen Caro,242
117823701712681,Cedinsi Escuela de Entrenamiento en Herramientas Digitales,These ads ran without a disclaimer,225
