Page ID,Page name,Disclaimer,Amount spent (CLP)
710390285658166,Ximena Rincón,Ximena Rincón,36207
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,25598
159639460764792,LATAM Airlines,LATAM Airlines,22529
228557190541436,BancoEstado,BancoEstado,10715
103527991214141,Cero DICOM,Cero Dicom,7319
111985720928105,Eduardo Cornejo Diputado,Eduardo Cornejo,6249
105798328215264,Asistencia Familia,Asistencia Familia,5769
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,5488
580663538777736,Consejo Minero,Feedback Comunicaciones,4117
78239901502,Diario Financiero,Grupo DF,4023
173417548106840,Natalia Romero,Natalia Angelica Romero Talguia,3865
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,2826
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,2470
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,2414
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,1609
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,1609
104189318481439,Minería y Futuro,Mineria y Futuro,933
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,898
181189911970230,Alberto Undurraga V,Alberto Undurraga V,796
100632486305724,Pacto Niñez,Camilo Andrés Undurraga Pinto,793
198921630648476,Vidrios Lirquen,Vidrios Lirquen,674
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,547
113540781539326,Workmed,Workmed,420
295886120554128,Polpaico,Cemento Polpaico SA,387
103030962615298,Chile YAAC,Chile YAAC,334
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,234
110951722267366,World Vision Chile,World Vision Chile,179
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,179
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,145
102668426047955,Mutuamente,Mutuamente,129
107983511078102,Flor Weisse,Flor Isabel Weisse Novoa,≤100
1257818931046767,Azerta Chile,Azerta,≤100
124224143270,Hogar de Cristo,These ads ran without a disclaimer,≤100
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,≤100
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,≤100
117963364607776,,Constanza Isidora Pérez Zuniga,≤100
344918319681320,Pageonechile,These ads ran without a disclaimer,≤100
226593947367922,Cultiva,Cultiva,≤100
105236148413499,chilean_mate,These ads ran without a disclaimer,≤100
371453409556353,Red Coquimbo,Diarios en Red,≤100
242604915860706,Caja Los Andes,Caja Los Andes,≤100
860605540813125,BTG Pactual Chile,BTG Pactual Chile,≤100
285417644878678,Red Antofagasta,Diarios en Red,≤100
351583768232100,Red Tarapaca,Diarios en Red,≤100
358442097543367,Materia,These ads ran without a disclaimer,≤100
307330256067716,Red Atacama,Diarios en Red,≤100
190175260992658,Raul Cubilla,These ads ran without a disclaimer,≤100
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,≤100
154785904692548,SalmonChile,SalmonChile,≤100
425899544931153,CloudMasters,These ads ran without a disclaimer,≤100
