Page ID,Page name,Disclaimer,Amount spent (HUF)
120370174702378,Magyarország Kormánya,Magyarország Kormánya,117543
248172631940,Mandiner,Mediaworks Hungary Zrt.,26434
1487569941539650,Tanítanék,Humán Platform,20914
294815374340858,Donáth Anna,Donáth Anna - Momentum,20122
543788999005363,ORIGO,Mediaworks Hungary Zrt.,19519
203389926415069,Magyar Honvédség,Magyar Honvédség,17754
191461774219575,hirado.hu,hirado.hu,16145
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,12716
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,12491
1880809845328535,Dobrev Klára,Demokratikus Koalíció,8866
178362315106,European Parliament,European Parliament,8801
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,8611
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,8167
592204747588011,Momentum Mozgalom,Momentum Mozgalom,7936
594088897289853,Alapjogokért Központ,Alapjogokért Központ,7890
1534911313439123,Ripost,Ripost,7788
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,7756
378262582292757,Vécsey László,FIDESZ Magyar Polgári Szövetség,7086
926533784164579,Szemző Áron,Momentum Mozgalom,6920
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,6328
205025536183141,Vác Online,Vác Online,5683
131283758531,HVG,HVG Kiadó ZRt.,5453
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,5068
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,4515
126539424061030,Háttér Társaság,Háttér Társaság,3935
76748198685,Budapest Pride,Budapest Pride,3516
202099276507678,24.hu,24.hu,2439
109306435499597,Szabad Vonalzó,Humán Platform,2432
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,2308
107898832590939,European Commission,European Commission,2223
405035972853835,OMV Filling Stations,OMV Hungária Kft.,2177
451844608304228,Metropol,Metropol,1976
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,1820
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,1776
221761091331222,Danube Institute,Danube Institute,1688
1265353903615539,Oeconomus,Oeconomus,1628
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,1605
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,1513
1405665623004645,"Földi László, országgyűlési képviselő","Földi László, országgyűlési képviselő",1509
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,1508
267882727864,Kubatov Gábor,Fidesz,1415
447204268797621,RTL.hu,RTL.HU,1354
162344823835042,atlatszo.hu,atlatszo.hu,1342
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,1282
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,1247
211156277497,WWF Hungary,WWF Hungary,1247
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,1212
108248022589754,Bosch Magyarország,Bosch Magyarország,1149
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,1129
537817739693723,Brain Bar,Brain Bar,1122
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,1116
335219706947301,Dr. Polónyi Tamás - Momentum,Momentum Mozgalom,1049
992066384198880,Tóth Edina,Tóth Edina,1041
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,1030
359269784484552,Momentum Vác,Momentum Mozgalom,1011
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,1006
519279158277826,Szülői Hang,Szülői Hang,1006
1215492498464496,Angyal Károly,Angyal Károly,976
103478164920832,Rubicon Intézet,Rubicon Intézet,976
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,961
788960034452071,Potápi Árpád János,Potápi Árpád János,951
102426795954406,Nobilis Márton,Nobilis Márton,920
108346693873484,Győrffy Balázs,Győrffy Balázs,916
127539005484626,Very Important Planet,thevip.hu,912
851784814892644,Simicskó István,KDNP frakció,901
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,881
264517713636590,PestiSracok.hu,PestiSrácok.hu,862
286759004682537,Tranzit,Kommentár Alapítvány,853
887921287887805,Király Nóra,Király Nóra,836
105774734948091,Hungarian Conservative,Hungarian Conservative,831
490177777659085,Vác és környéke,Vác és Környéke,830
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,819
100401808007704,EzaLényeg.hu,EzaLényeg.hu,805
191946490841225,Dúró Dóra,Dúró Dóra,764
682448271826776,Cseh Katalin,Cseh Katalin,761
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,746
221657727968645,PwC Hungary,PricewaterhouseCoopers Magyarország Kft.,733
109528965046103,MCC Feszt,Mathias Corvinus Collegium,712
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,651
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,646
206829842043,Rétvári Bence,Rétvári Bence,607
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,605
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,583
128573907819549,Fekete-Győr András,Momentum Mozgalom,577
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,564
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,528
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,524
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,517
128884360624104,Bóna Zoltán,Bóna Zoltán,513
1926735160968885,Válasz Online,Válasz Online,511
104917560993342,Szebeni Dávid,Településfejlesztési Szövetség,502
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,467
211156277497,WWF Hungary,These ads ran without a disclaimer,463
103356536396787,EMLA Egyesület,EMLA Egyesület,459
490030231058740,444,Magyar Jeti Zrt - 444.hu,454
1377431695828132,Nagy István,Dr. Nagy István,454
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,442
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,415
1215492498464496,Angyal Károly,LMP - Magyarország Zöld Pártja,405
101646642494867,Kristály,Kristály,379
112694594992064,Mehr Licht,Mehr Licht,367
115562461467601,Ferenczi Norbert,Ferenczi Norbert,345
1869511526651884,Zsigmond Barna Pál,Fidesz,343
104352305708088,Elemi.hu,Elemi.hu,331
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,322
294815374340858,Donáth Anna,Momentum Mozgalom,321
197203437879379,Szaniszló Sándor,Pestszentlőrinc-Pestszentimre polgármestere,315
1357776460950406,Reaktor,Reaktor Alapítvány,296
108321735570338,Védd A Tényeket,Zachor Alapítvány,295
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,284
180498125324273,Gazdagréti Összefogás Egyesület,Gazdagréti Összefogás Egyesület,283
132565735893,Policy Solutions,Policy Solutions Nonprofit Kft.,273
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",272
103574552157896,Friot  Yacht,These ads ran without a disclaimer,266
100290458877103,Audax Renewables Hungary,Audax Renewables Hungary,262
320701218553533,Alternatíva Párt,Alternatíva párt,248
408924035951553,Körforrás,Körforrás,230
85568463466,Mérce,Mérce,228
76945222898,Startlap,Central Médiacsoport Zrt.,216
115677839807666,Horváth Tibor,Horváth Tibor,215
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,215
106355595623933,Máltai Tanulmányok,Máltai Tanulmányok- A Magyar Máltai Szeretetszolgálat tudományos folyóirata,214
113375923695023,Fidesz Budapest,Fidesz Budapest,210
320645820787,Haszon magazin,Haszon magazin,200
215137641905815,Esti Hírlap,These ads ran without a disclaimer,191
348148758663062,Indahouse Hungary,InDaHouse Hungary Egyesület,189
107123677458699,Külpologika,Külpologika,183
778538352344518,Hollik István,Fidesz,180
311949973069503,Rajta Újváros,Rajta Újváros! Egyesület,179
18562323874,Élet és Irodalom,Élet és Irodalom,178
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,173
1443354815880657,Salacz László,Salacz László,171
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,167
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,165
931247067086455,Eurowings,These ads ran without a disclaimer,159
104120465115094,Schaller-Baross Ernő,Schaller-Baross Ernő,140
105684554303109,Bíró Barna,Momentum Mozgalom,139
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,134
209438606076,Emberség Erejével,Emberség Erejével Alapítvány,125
153382908021118,CKA,CKA,124
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,121
102053569578311,Horváth-Lugossy Gábor,These ads ran without a disclaimer,113
1693538404064465,Magyar Hang,Magyar Hang - A Túlélő Magazin,110
571986950139979,Koi Norbert,Koi Norbert,105
214073625798838,Bencze János,Jobbik Magyarországért Mozgalom,≤100
100681232072825,Eurázsia Központ,Eurázsia Központ,≤100
110056758082933,Mihálffy Béla,Mihálffy Béla,≤100
101378845277624,Németh Attila vagyok,Németh Attila vagyok,≤100
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,≤100
1065713933504228,Új Egyenlőség,Új Egyenlőség,≤100
101234361488097,Gór Csaba,Fidesz Buda,≤100
106674175106732,LEMMA,LEMMA,≤100
297694457107800,Disszidens,Disszidens,≤100
222935035147780,moszkvater.com,moszkvater.com,≤100
264210363649459,Élő Norbert,Élő Norbert,≤100
453854174720243,Sebián-Petrovszki László,Sebián-Petrovszki László,≤100
123744927676664,Szent Orbán Erdei Wellness Hotel,These ads ran without a disclaimer,≤100
220646721425624,Barabás Richárd,Párbeszéd Magyarországért,≤100
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,≤100
107868958117772,Róth Miksa Emlékház és Gyűjtemény,These ads ran without a disclaimer,≤100
105666454157523,Szikra Mozgalom,Szikra Mozgalom,≤100
107661928027512,Helpers Finance Hungary,Helpers Finance Kft.,≤100
103189868256304,Belépési Küszöb,Belépési Küszöb,≤100
120800934626447,United Way Magyarország,United Way Magyarország,≤100
703933919730152,Fogarasi Gábor,Jobbik Magyarországért Mozgalom,≤100
293410494975,Republikon Intézet,Republikon Alapítvány,≤100
109539103711670,Molnárka Gábor - Momentum,Momentum Mozgalom,≤100
115050303274279,Horváth Soma,Éljen Szombathely! Egyesület,≤100
110519871432528,Erzsébeti Napló,Erzsébeti Napló,≤100
370701180057647,Dr. Csuzda Gábor,Dr. Csuzda Gábor,≤100
114459958225789,Újpesti Megmondó,Újpesti Megmondó,≤100
400229417263044,Hartaházi Miklós Pestszentimre,Jobbik,≤100
111032325184666,Beautycle,Beautycle,≤100
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,≤100
104305169620404,Nicelife,Nicelife,≤100
159856107525476,Everness,These ads ran without a disclaimer,≤100
1604359922977040,MKKP Újpest BP IV. kerület,Magyar Kétfarkú Kutya Párt,≤100
101353438098604,Majoros András,Momentum Mozgalom,≤100
515500618981658,Fidesz Rákospalota Pestújhely Újpalota,Fidesz Rákospalota Pestújhely Újpalota,≤100
112671178768918,German Design Council,These ads ran without a disclaimer,≤100
787872151282562,Rosa Parks Alapítvány - Láthatatlan Tanoda,These ads ran without a disclaimer,≤100
149647671720061,HARTMANN GROUP,These ads ran without a disclaimer,≤100
