Page ID,Page name,Disclaimer,Amount spent (UYU)
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,1547
1663909410533738,Pit-Cnt - oficial,PITCNT,906
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,812
2229936167288652,Juan Sartori,Equipo Juan Sartori,232
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,213
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,169
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,158
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,114
107574220629167,Carolina Batista,Norma Valentina Pérez Nunez,≤100
860395507438977,Compromiso con el cambio,Santiago Raffo Arias,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
108778237742733,Del Arca Empresa Social,These ads ran without a disclaimer,≤100
644619142352278,Volvo Construction Equipment Hispanoamérica,These ads ran without a disclaimer,≤100
227537964299216,Javier Radiccioni,Javier Radiccioni,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
