Page ID,Page name,Disclaimer,Amount spent (HUF)
286759004682537,Tranzit,Kommentár Alapítvány,9729
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,8898
543788999005363,ORIGO,Mediaworks Hungary Zrt.,7357
203389926415069,Magyar Honvédség,Magyar Honvédség,6409
149302881895521,Pócs János,Fidesz,6126
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,5352
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,4926
1880809845328535,Dobrev Klára,Demokratikus Koalíció,3576
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,3477
248172631940,Mandiner,Mediaworks Hungary Zrt.,3227
191461774219575,hirado.hu,hirado.hu,3201
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,3154
112872841638481,Jászberény többet érdemel,Jászságszava,2976
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,2592
1534911313439123,Ripost,Ripost,2493
1487569941539650,Tanítanék,Humán Platform,2159
405035972853835,OMV Filling Stations,OMV Hungária Kft.,2118
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1978
178362315106,European Parliament,European Parliament,1782
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,1622
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,1615
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,1570
594088897289853,Alapjogokért Központ,Alapjogokért Központ,1429
126539424061030,Háttér Társaság,Háttér Társaság,1376
294815374340858,Donáth Anna,Donáth Anna - Momentum,1332
559815760813435,Herczeg Zsolt,Fidesz,1298
108346693873484,Győrffy Balázs,Győrffy Balázs,1297
264517713636590,PestiSracok.hu,PestiSrácok.hu,932
1265353903615539,Oeconomus,Oeconomus,824
451844608304228,Metropol,Metropol,817
778538352344518,Hollik István,Fidesz,808
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,749
265672590604606,Makronóm.Blog,Makronóm.Blog,629
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,623
131283758531,HVG,HVG Kiadó ZRt.,591
102426795954406,Nobilis Márton,Nobilis Márton,588
115388925185513,Magyar Szocialista Párt,MSZP,544
211156277497,WWF Hungary,WWF Hungary,510
193640214178356,Gyopáros Alpár,Gyopáros Alpár,509
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,476
252344549226724,Festede.hu,These ads ran without a disclaimer,476
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,464
267882727864,Kubatov Gábor,Fidesz,446
592204747588011,Momentum Mozgalom,Momentum Mozgalom,430
267168140529488,György László,György László,402
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,400
162344823835042,atlatszo.hu,atlatszo.hu,382
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,377
1408906262689093,Nyitrai Zsolt,Fidesz,346
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,343
360876591136521,Dr. Czeglédy Csaba,Dr. Czeglédy Csaba,340
100299381703981,Ps TV,PestiSrácok.hu,338
490030231058740,444,Magyar Jeti Zrt - 444.hu,332
100467642324899,Realista,Az Év Irodája,323
447204268797621,RTL.hu,RTL.HU,319
408924035951553,Körforrás,Körforrás,317
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,315
108248022589754,Bosch Magyarország,Bosch Magyarország,302
1215492498464496,Angyal Károly,Angyal Károly,294
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,273
992066384198880,Tóth Edina,Tóth Edina,272
851784814892644,Simicskó István,KDNP frakció,270
109306435499597,Szabad Vonalzó,Humán Platform,258
111262961006,Mindmegette.hu,Mediaworks Hungary Zrt,242
887921287887805,Király Nóra,Király Nóra,236
109528965046103,MCC Feszt,Mathias Corvinus Collegium,229
191946490841225,Dúró Dóra,Dúró Dóra,225
876772425797119,Hölvényi György,Hölvényi György,214
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,210
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,200
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,188
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,174
105774734948091,Hungarian Conservative,Hungarian Conservative,171
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,170
788960034452071,Potápi Árpád János,Potápi Árpád János,170
112694594992064,Mehr Licht,Mehr Licht,169
126893087354793,Európai Parlament,Európai Parlament,167
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,166
202099276507678,24.hu,24.hu,166
294815374340858,Donáth Anna,Momentum Mozgalom,153
