Page ID,Page name,Disclaimer,Amount spent (HUF)
120370174702378,Magyarország Kormánya,Magyarország Kormánya,16683
125953004085398,Kemma.hu,Kemma.hu,7400
543788999005363,ORIGO,Mediaworks Hungary Zrt.,6991
109637397268775,Nyugati Pályán,Splendidea Communications Kft,4874
191461774219575,hirado.hu,hirado.hu,3903
248172631940,Mandiner,Mediaworks Hungary Zrt.,3633
1880809845328535,Dobrev Klára,Demokratikus Koalíció,3408
1895540780551498,Komárom-Esztergom Vármegyei Kormányhivatal,Miniszterelnökség,3375
178362315106,European Parliament,European Parliament,3301
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,2006
1534911313439123,Ripost,Ripost,1902
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1802
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,1711
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1540
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1505
594088897289853,Alapjogokért Központ,Alapjogokért Központ,1465
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,1295
24960864500,Szeretgom.hu,Szeretgom.hu,1290
131283758531,HVG,HVG Kiadó ZRt.,777
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,771
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,749
149061108240,Kocsis Máté,Fidesz frakció,722
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,683
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,666
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,618
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,577
519279158277826,Szülői Hang,Szülői Hang,543
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,512
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,444
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,412
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,409
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,390
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,383
109572985091730,End The Slaughter Age - EU,These ads ran without a disclaimer,379
851784814892644,Simicskó István,KDNP frakció,373
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,364
108346693873484,Győrffy Balázs,Balazs Gyorffy,335
451844608304228,Metropol,Metropol,328
264517713636590,PestiSracok.hu,PestiSrácok.hu,324
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,319
100299381703981,Ps TV,PestiSrácok.hu,318
100401808007704,EzaLényeg.hu,EzaLényeg.hu,297
1926735160968885,Válasz Online,Válasz Online,263
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,258
161957537171267,Schmidt Mária,Schmidt Mária,240
537817739693723,Brain Bar,Brain Bar,239
108248022589754,Bosch Magyarország,Bosch Magyarország,224
107898832590939,European Commission,European Commission,223
176958302330273,Minősített Könyvelők Egyesülete,Minősített Könyvelők Egyesülete,208
102426795954406,Nobilis Márton,Nobilis Márton,198
105774734948091,Hungarian Conservative,Hungarian Conservative,189
270741976461920,Farkas Éva Erzsébet,Farkas Éva Erzsébet Hivatalos Oldala,186
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",174
113183730045421,Momentum Klímakörök,Momentum Mozgalom,165
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,165
135889536506991,Design Terminal,Design Terminal Nonprofit Kft.,161
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,157
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,155
211156277497,WWF Hungary,WWF Hungary,147
