Page ID,Page name,Disclaimer,Amount spent (COP)
1622001728047397,Harman Alcalde,Harman Alcalde,74943
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,72292
106094878906767,Timoteo Romero,Amy Reina Mayorga,28298
100537461368132,Elkin Zapata Valencia Concejal,Jeferson Morales,19285
1735785796740603,José Manuel Sandoval,José Manuel Sandoval,18761
913316352080733,Jhonny Giraldo,Jhonny Stevenson Giraldo Aragon,14123
108311872210328,Fernando Romero Herrera,Fernando Romero Herrera,8613
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,6131
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,5512
807500072661945,AsoVape,AsoVape,5253
109023772053741,Movil Consultores Academy,Movil Consultores Academy,5110
566785573463878,Arley Gómez,Pedro Jose Cuellar Silva,4812
420844811422014,Vive El Meta,Vive El Meta,4421
108443621704547,Willian Aljure - Reconciliémonos,Fabio Andrés Beltran Herrera,3915
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,3133
100475532513857,Cristian Halaby,Cristian Halaby,3069
105848177845789,All Out en español,All Out Action Fund,2665
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,2619
111270314570537,Ultima Hora Casanare,Ultima Hora Casanare,2252
1737937156478529,Carlos Felipe López López,Carlos Felipe Lopez Lopez,2183
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,2080
1147318942107929,Todos Somos Una,DEBRAIN LLC,1979
101741566015291,Victoria Avendaño,Victoria Avendaño,1979
125807057434859,laschivasdelllano.com,laschivasdelllano.com,1701
102143071616787,Goberna Colombia,Goberna,1505
203230049696620,Bryan Orozco,These ads ran without a disclaimer,1272
1400280116941194,Fabian Diaz,Fabian Diaz,1021
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,996
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,966
102191429444447,Congregación Espiritual Hermanas de Luz,These ads ran without a disclaimer,756
838927469815494,Diana Diago,Diana Marcela Diago,656
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,616
1102089866560913,Boyacá Noticias,Diego Alexander Perez Sanabria,549
111740168566110,Sunergy solutions,These ads ran without a disclaimer,468
174235299412685,Cinep Programa Por la Paz,Fundación Centro de Investigación y Educación Popular CINEP,412
102940535876895,Lectura de Tarot y Guía Espiritual,These ads ran without a disclaimer,383
175346789490397,Peyi Paternina,Peyi Paternina,378
101681055638055,Cambio educativo,Cambio educativo,355
1529335724037224,Aeropuerto del Café,INTUAL,312
103445938692040,Sebastián Morales,Sebastian Morales,299
