Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,2155
168286823190319,Cámara de Industrias de Costa Rica,Cámara de Industrias de Costa Rica,2155
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,1077
100501059693877,Johan Smith Gamboa Precandidato Alcaldía San José PNG,Johan Smith Gamboa Precandidato Alcaldía San José PNG,423
102084562479533,Digital506,Digital506,403
102643532445938,Ada Acuña - Diputada,Jacqui Solano,204
116522821359620,Turismo por Costa Rica,Turismo Por Costa Rica,109
1599595763404823,Danny Vargas Diputado,Danny Vargas Diputado,≤100
117476041631671,AmCham Costa Rica,AmCham Costa Rica,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100
103286628955936,underdogphooey,These ads ran without a disclaimer,≤100
