Page ID,Page name,Disclaimer,Amount spent (HTG)
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100
109897761283795,djkrazytouch,These ads ran without a disclaimer,≤100
102617283498,Haiti Buzz Lakay,These ads ran without a disclaimer,≤100
