Page ID,Page name,Disclaimer,Amount spent (USD)
108292708888062,محمد غالي ولد اشريف أحمد,Ahmed Med Cheikh,≤100
106758591720574,النائب سيد محمد ولد السيدي,اطول عمر المصطف,≤100
113988695291857,وكالة الأخبار المستقلة,أحمدو محمد المصطفى,≤100
271202350087390,النائب البرلماني : محمد بوي ولد الشيخ محمد فاضل - خيار الحق,النائب البرلماني : محمد بوي ولد الشيخ محمد فاضل - خيار الحق,≤100
130555146995650,الخليل النحوي,الخليل النحوي,≤100
100293659725893,مرشح الشباب د. محمد عبد الجليل الشيخ القاضي,Mohamed Ouwah Edje,≤100
104963455926864,حملة النائب منى منت الدي-اللائحة الوطنية للنساء,Abdallahi Saleck Mohamed Alem,≤100
110631788681313,تواصل/ الحملة الإنتخابية 2023 - معا نصنع التغيير,Abdallahi Saleck Mohamed Alem,≤100
102041322886335,مولاي أشرف حمود الشيخ Moulaye Achraf Hamoud Cheikh,Bah Abdellahi,≤100
115642461521733,المرشح النيابي دداهي الغيلاني,Mohamed Ouwah Edje,≤100
112362735177936,محمد عبد الله الشيخان,NEJAHPROJECT,≤100
117197243016905,منصة الحوض الشرقي,Ribat,≤100
101523669605768,Sid’Ahmed Bolle Cheibany - سيد أحمد بلّه الشيباني,Abdellahi Ahmed El Mostapha,≤100
104201725324650,أنصار معالي الوزير الداه ولد سيد أعمر طالب,أنصار معالي الوزير الداه ولد سيد أعمر طالب,≤100
