Page ID,Page name,Disclaimer,Amount spent (VND)
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,9464
105355282148912,Phạm Văn Thanh - Lương Y Vùng Cao,These ads ran without a disclaimer,4962
109079315342282,Phong Thủy Thiên Phúc,These ads ran without a disclaimer,4755
100354958698407,Vui App - Chi lương Linh hoạt,These ads ran without a disclaimer,3542
102833359215349,Chủ.Tịch Vũ Nga,These ads ran without a disclaimer,2747
919479674872321,Báo Nghệ An,Báo Nghệ An,1040
120005451080385,Tham gia miễn phí-31,These ads ran without a disclaimer,158
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,150
106877281352810,Tài Liệu Thi Viên Chức Giáo Dục Đà Nẵng Quảng Nam,Tài Liệu Thi Viên Chức Giáo Dục Đà Nẵng Quảng Nam,≤100
654396084640049,IMM GROUP,IMM Group,≤100
