Page ID,Page name,Disclaimer,Amount spent (MXN)
183751562214729,David Cortés,David Cortes,6200
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,3725
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,1402
1994812977461896,Sí Pues,Sí Pues,1393
923633637651202,Morena Sí,Morena Sí,1170
226699804054458,Juan Carlos Barragán Vélez,Juan Carlos Barragan Velez,1168
1874397736161441,Manuel Gálvez,Luis Ernesto García Ruiz,1049
1422169704755958,Alfredo Ramírez Bedolla,Alfredo Ramírez Bedolla,976
162603481189154,Michoacán,Michoacán,602
186073704903313,México elige,México Elige,523
500239473449030,PES Michoacán,Partido Encuentro Solidario,490
100430528133355,Información México,Información México,442
101561151666372,Acento News,Acento News,431
115499391426868,Evidencias,Evidencias,428
56713285274,Greenpeace México,Greenpeace México,374
408978686187226,Notas al chile,Notas al Chile,350
365214180565121,Bladimir González,Bladimir González,343
645731535452116,FactoMétrica,FactoMétrica,341
101267031439463,Voz de las Empresas,Consejo de la Comunicación,338
108846835200933,Nacion24,Nacion24,325
100429095437952,Moni Valdez,Seis Cero Tres Marketing,311
465531963489973,Verónica Delgadillo,Verónica Delgadillo,289
110731518636712,Por el Cambio,porelcambiomx.com,279
264773293005,Marko Cortés,Marko Cortés,279
482424001945976,Gobierno de Sahuayo,Luis Ernesto García Ruiz,258
369980863177123,Eder López,Partido Encuentro Solidario,254
242821705872747,Revolución 3.0,Revolución 3.0,253
469246976533189,Santiago Creel,SantiagoCreelM,252
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,248
905324146270805,Carlos Quintana,Tropa Marketing,236
493453457351145,Coparmex Nacional,Coparmex Nacional,174
109634395756375,Save the Children México,Save the Children México,164
113769363761816,Luz García,Luz María García,160
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,149
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,143
190635461685441,Karina Alvarado,Erika Karina Alvarado Alcántar,140
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,137
116433311381559,Crónicas de a Pie,Cronicas de a Pie,136
468586243214951,Cultura Jalisco,Gobierno de Jalisco,132
118089944564637,El México que Informa,El México que Informa,129
156639921819,Gii360,Gii360,127
123747293960586,Simples Datos,Simples Datos,127
669306863144908,Alberto Esquer,Fernando Esquer,122
131763133152028,Avanzando el Plan C,Apolo Mayorga Galindo,121
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,117
133478060111915,Cemex Impacto Social,CEMEX México,116
122404620204,Oxfam México,OXFAM MEXICO AC,114
254852601222832,Cemex México,CEMEX México,109
192366194179807,León Municipio,León Municipio,109
174058432636166,El Deforma,El Deforma,108
890617067728295,Oscar Escobar,Seis Cero Tres Marketing,107
110241968101297,Liz Hernández Morales,Liz Hernández,107
104065375986923,La Politigrería,Antonio Jair Diaz Calderon,101
111094778258609,Chema Martínez,Chema Martínez,101
101385435125458,Ivonne Pantoja,Laura Ivonne Pantoja Abascal,≤100
232821987205460,Berenice Juárez,Seis Cero Tres Marketing,≤100
1297159123630144,Ulises Ruiz Ortiz,Ulises Ernesto Ruiz Ortiz,≤100
111024680681758,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,≤100
