Page ID,Page name,Disclaimer,Amount spent (PGK)
202655389892988,Coconut Wireless,These ads ran without a disclaimer,≤100
113532493696892,PNG Features,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
