Page ID,Page name,Disclaimer,Amount spent (GBP)
106626487721376,Amazon Europe,Amazon Europe,3663
7715002593,UNICEF UK,Unicef UK,2511
102639461303190,Fair Pay For All,Fair Pay For All,2122
186622728032,RSPB,RSPB,1939
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1669
9250349228,Greenpeace UK,Greenpeace UK,1615
569834799727730,National Grid UK,National Grid UK,1534
311627208673,WWF UK,WWF UK,1525
35671512696,World Animal Protection UK,World Animal Protection UK,1419
10677003998,Shelter,Shelter,1325
101958682650112,ESG UK,Energy Saving Grants,1239
45986010500,Barnardo's,Barnardo's,1152
407834355957354,NatWest Business,NatWest Group plc,1148
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1057
799576543492660,The Week Junior,The Week Junior,1038
102093205997581,Danny Beales for Uxbridge & South Ruislip,London Labour Party,1031
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1030
7214031395,Oxfam Great Britain,Oxfam Great Britain,1000
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,979
7043497714,Christian Aid,Christian Aid,971
7527864602,WaterAid UK,WaterAid UK,735
121936349543,World Vision UK,World Vision UK,725
175338329150218,Help For Heroes,Help for Heroes,715
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,673
117476785190,Save the Children UK,Save the Children UK,659
177855115588808,The Week UK,The Week UK,657
103662352102391,Family Debt Help,Family Debt Help,596
13047522725,Crimestoppers,Crimestoppers,559
139695000173,Good Energy UK,Good Energy,526
220543443746,International Rescue Committee - UK,International Rescue Committee UK,523
104255571968810,Save My Vape,Save My Vape,522
1721275931466984,The Reclaim Party,The Reclaim Party,488
116302358173151,Срoчные Новoсти,These ads ran without a disclaimer,474
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,433
212038972186253,Transport for London,Transport for London,428
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,382
