Page ID,Page name,Disclaimer,Amount spent (ARS)
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1263181
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,106019
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,104450
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,87537
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,62555
134952823851842,CPC Colón MuniCba,municipalidad de córdoba,57540
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,47969
1025286324218044,CPC Mons Pablo Cabrera MuniCba,municipalidad de córdoba,45122
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,33374
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,32017
129799846687423,Levantémonos,Levantemonos,31167
118022918321722,Municipalidad Rio Tercero,Municipalidad de Rio Tercero,20706
652162468224695,Juan Negri,Juan Negri,20704
108352032061590,Gabriel Bornoroni,Gabriel Bornoroni,20543
102305658071845,Uthgra Córdoba,Julian Rousselot,17594
265087123863574,Ministerio de Gobierno y Seguridad de la Provincia de Córdoba,Gobierno de Córdoba,17231
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,11408
102191259342345,Pablo Cornet,Juntos por Va,10257
61279025897,Gerardo Morales,Mística,5766
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,5426
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,4287
168606106578096,Municipio Ciudad de Arroyito,Norte Creative SRL,4190
103088924366000,Noticias d,Noticias d,3968
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,3939
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,3893
529191550592031,Municipalidad de Río Primero,Municipalidad de Rio Primero,3621
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,3548
117755554597201,Daniel Torres,Eusebio Daniel Torres,3458
451835641522345,Marcelo Rodio,Marcelo Rodio,3187
61279025897,Gerardo Morales,Frente Cambia Jujuy,2418
104638339157414,Partido Demócrata de  Córdoba Oficial,Partido Demócrata de Córdoba,2331
101996084777901,Mariela Belski,Mariela Belski,2319
579052309200348,Gonzalo Parodi,Gonzalo Parodi,2185
490975194414672,Matías Chamorro,Matías Chamorro,2180
103971262613376,Unión por Alta Gracia,Unión por Alta Gracia,2074
111667775192921,Sergio Padro,Sergio Padro,1960
405968363074387,Marco Julio Puricelli,Ideas y Vision,1850
597563186932136,Municipalidad de Esperanza,Municipalidad de Esperanza,1842
258546478015654,Laura Jure,Laura Jure,1760
394521371165263,Cecilia Roffé,Maria Cecilia Roffe,1726
212898482218428,Gabriel Frizza,Gabriel Frizza,1698
610852822271706,Alberto Weretilneck,Alberto Weretilneck,1615
1535832286652986,Nicolás Piloni,Nicolás Piloni,1607
1541663639410402,Peta Bernarte,Damian Javier Bernarte,1589
108137787336469,Adriana Ruarte,Adriana Ruarte,1559
113474153674452,Secretaría de Gestión Ambiental y Sostenibilidad,Secretaría de Gestión Ambiental y Sostenibilidad,1528
743239569098884,Marcelo Cossar,Marcelo Arnolfo Cossar,1519
1558955604361476,Mariano Villa,Mariano Villa,1466
618035434926880,Fundeps Argentina,Fundeps Argentina,1419
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,1399
977420185791449,Pedro Bossa,Pedro Bossa,1356
111669735076988,Hora Cero,Hora Cero Noticias,1337
2145251785736481,Fernando Rambaldi,Fernando Rambaldi,1319
104936284799353,Ente Municipal BioCórdoba,Ente Municipal BioCórdoba,1316
112425320320116,Yamil Reigosa,Yamil Reigosa,1262
110806461830762,El Sol Web,El Sol Web,1243
102534516011045,La Gloria Noticias,La Gloria Noticias,1213
103322152538185,La Verdad Noticias,La verdad noticias,1132
131381938371647,Corta La Bocha Noticias,Corta La Bocha,1117
185922194792026,Myriam Bregman,Frente de Izquierda,1078
400574720505458,Victor Archilla,Victor Archilla,1064
121172324253132,Vamos Con Pichichi,Vamos con Pichichi,1049
910992128910944,Luis Rodriguez,Luis Rodriguez,1028
107756622140473,El Litoral Web,El Litoral Web,1014
2383802844985113,Gonzalo Luján,Gonzalo Luján,1004
114444594867522,Confluencia Neuquina,Confluencia Neuquina,1001
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,999
399216250203388,Julio Loza,Julio Antonio Loza,982
113395874909201,Punto Noticias,Punto Noticias Web,960
113997537022162,Giuseppe Bosco,Giuseppe Bosco,916
107631983989726,Argentina Federal,Argentina Federal,914
1018409418303450,Dra. Veronica Sikora,Veronica Sofia Sikora,868
1484615598448274,Fernanda Esquivel,Fernanda Esquivel,772
113898744658728,El Progreso Web,El Progreso,761
111600998225620,Noticias Zero,Noticias Zero,733
114617921589944,Entre Ríos Productivo,Entre Rios Productivo,728
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,700
100513966017836,Noticias del Sur,Noticias del Sur,675
107022228690687,Jornada Nacional,Jornada Nacional,675
113622778328775,Maxi Rossetto Intendente,Maxi Rossetto Intendente,663
452525851510103,Nicolás del Caño,Frente de Izquierda,640
879446195453288,Fundación Banco de Córdoba,Fundación Banco de Córdoba,639
116703228015546,Martha Ruth Perez,Martha Ruth Perez Intendente,632
712606522221884,Matías Beccaría,Matias Leandro Beccaría,607
102187456039094,Enterate Ya,Enterate Ya!,585
104733589113258,La Gaceta Nacional,La Gaceta Nacional,558
335926266503071,7D,7D,553
1943570372417559,Santiago Mansilla Figueroa,Santiago Mansilla Figueroa,552
