Page ID,Page name,Disclaimer,Amount spent (PYG)
386081914814521,Martin Burt,Martin 2023,4458874
1695481804025162,Eduardo Nakayama,Eduardo Hirohito Nakayama Rojas,1022052
175406365841914,Arnoldo Wiens,Global Agencia,998997
1468570519872644,Santiago Peña,PRANA SA,911705
102684267782773,José Plate Silvero,Creagenz,855274
110447625137045,Pilar Callizo,PautaPY,575439
532716330164048,Sole Núñez,Soledad Núñez,351670
325540631525675,En La Tecla,En la Tecla,289601
102266292553995,Sucia Política,Diego Ricardo Ramírez,277220
105061085073585,Florencia Taboada Evreinoff,Florencia Taboada Evreinoff,252525
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,190797
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,182620
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,166890
106257452820864,Tito Saguier,Tito Saguier,162995
1310731702357133,GEN,GEN,152705
279495618730067,MANUEL RADICE,Manuel Radice,148637
132554373464255,La Nación,Nación Media,137085
104595072917349,Gonzalo Carreras,Ezequiel Carreras,121130
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,115440
104369061660322,Diputada Pilar Abente,Ma Del Pilar Abente Lahaye,111646
286989224667281,Marito Abdo,Marca Py,111205
111941744627764,Jorge Ayala,Jorge Miguel Ayala Lopez,98816
118756543324306,Marcelo Rojas,Marcelo Rojas,89289
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,79365
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,77345
110650978517206,Guille San Martin,Nueva Tecno,64645
105658755623012,Euge Peroni,Nahuel Ayala Gomez,64331
100897992786802,Carolina Ferreira,Carolina Ferreira González,61505
1151984808290856,Hugo Portillo,Hugo Portillo,60467
2498041723587745,Colym Soroka,DGWorld,58421
105920818948134,Blanca Lila 2023,Maria Blanca Lila Mignarro Gonzalez,57566
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,56940
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,54996
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,53039
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,51456
109830218400800,Lea Giménez,Lea Raquel Gimenez Duarte,50505
110282441138723,Nicolás CHASE,Nicolas Chase Rodríguez,48349
110035698568369,Gustavo Guggiari Senador,Gustavo Adolfo Guggiari Fleytas,47907
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,47143
124476131441330,Partido Hagamos,Partido Hagamos,47057
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,46539
103759862278474,Victor Miranda Py,Clicnovo,43290
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,41314
838018169889993,Fernando Ojeda,Fernando Ojeda,40631
102917519228790,Bruno Defelippe,Bruno Defelippe,39093
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,37931
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,37767
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,36508
107351575426755,Dani Arce Senador,Victor Daniel Arce Gonzalez,32804
102467002671611,Jorge Heisecke,Jorge Heisecke,31752
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,31661
110426498506779,Javier Martínez,Vanessa Cabrera,29015
97320092545,PAHO-WHO,These ads ran without a disclaimer,28860
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,28589
106981968505171,Adi Vázquez,Aditardo Vázquez Rojas,28105
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,27051
105386388829016,Martín Presidente,Hugo Ildefonso Espinola Ricardo,25434
100566575581065,Ing. Ramón Montanía,Ramón Montania Fernandez,21645
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,21645
517426394969535,Ricardo Canese,Ricardo Canese,20359
102804492578710,Legalmente Hablando,Nueva Tecno,20000
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,19658
397931417070426,Tony Apuril,ASP Marketing,15714
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,15471
309537729651941,JuanMa Brunetti,Global Agencia,15180
1076188112409030,Dip. Carlos Enrique Silva,Katherin Maria Saldivar Espinola,15085
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,14757
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,13835
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,13309
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,12502
102193762632115,Patricia dos Santos,Patricia Dos Santos,11833
108906395391175,Enrique Chavez Caballero,Kike Chavez Caballero,11639
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,11229
105930287530970,Guido Martínez 2022,Guido Rene Martinez Peralta,10145
1927558977499398,Carolina Rivas,Eusebio Vera,10066
111353505103100,Santi Mbatara,Somos Paraguay,10029
102961601810205,ARA FM,Zunilda Ramona Yrala Lopez,9026
103373961784268,Giani Ramírez,Gianina Beatriz Ramírez Riboldi,8216
105796025619350,Tati Giménez Diputado 2023,Patria Querida,7912
100486612607448,César Cardozo Diputado 2023. Itapúa.,Claudio César Cardozo Junghanns,7215
110311005122985,Guillermo Sosa,Guillermo Sosa,7215
321038114702291,Auda Roig,Auda Roig,7215
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,7215
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,7152
1659775060937880,Guido González,Rosa Agustin Gonzalez,6728
102216709215209,Rolando De Barros Senador 2023,Roque Adalberto Aranda Vázquez,6593
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,6012
591005821010442,Raúl Latorre,Derlis Becker,5883
101396562641495,Diego Fernandez,Diego Fernández,5848
943824938962084,Luis Fernando,Luis Carlos Arce,5798
1683682091865699,Nubia Capurro - Diputada,Hector Matiauda,5573
106330075290231,Andrés Gubetich,Andres Gubetich,5152
107564631419895,La Profe Any,Oscar Gustavo Caballero Martinez,4917
