Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,8929
311627208673,WWF UK,WWF UK,6874
102639461303190,Fair Pay For All,Fair Pay For All,5575
6233536938,War Child UK,War Child UK,4776
7715002593,UNICEF UK,Unicef UK,4383
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2504
7214031395,Oxfam Great Britain,Oxfam Great Britain,2402
9250349228,Greenpeace UK,Greenpeace UK,2402
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1568
841894835830532,Electoral Commission UK,Electoral Commission UK,1452
514212165305248,Leigh Day,Leigh Day,1395
25749647410,The Labour Party,The Labour Party,1255
10677003998,Shelter,Shelter,1150
799576543492660,The Week Junior,The Week Junior,1078
348366988862054,Oxfam Campaigns,Oxfam Great Britain,889
46074836918,The Trussell Trust,Trussell Trust,839
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,739
7043497714,Christian Aid,Christian Aid,701
35671512696,World Animal Protection UK,World Animal Protection UK,688
139695000173,Good Energy,Good Energy,675
230343220395979,NOW,Mediacom UK,659
61950489543,Labour North West,The Labour Party,629
18168505158,The Woodland Trust,Woodland Trust,602
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",580
107310464728068,Britain Remade,BRM Futures Limited,577
121936349543,World Vision UK,World Vision UK,570
59367068326,The Ramblers,The Ramblers,555
10499876484,Compassion in World Farming,Compassion in World Farming,531
13047522725,Crimestoppers,Crimestoppers,507
7527864602,WaterAid UK,WaterAid UK,438
177855115588808,The Week UK,The Week UK,433
37981137361,The Children's Society,The Children's Society,415
40409120801,Refugee Council,Refugee Council,412
220543443746,International Rescue Committee - UK,International Rescue Committee UK,410
358706239805,Scope,Scope,402
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,400
10114144851,NSPCC,NSPCC,390
1660600037490738,Guardian Labs,Guardian Labs,375
1586251881644270,Keir Starmer,The Labour Party,364
34044296391,Surfers Against Sewage,Surfers Against Sewage,358
358126247463,Speech and Language UK,Speech and Language UK,354
401847960644025,Extinction Rebellion UK,Extinction Rebellion,353
117476785190,Save the Children UK,Save the Children UK,335
122052607808255,CAGE,CAGE,326
112712550420527,Ekō UK,Ekō,308
101958682650112,ESG UK,Energy Saving Grants,304
274651352565844,Oltco Ltd,Oltco Ltd,287
195754307110390,Right To Life UK,Right To Life UK,285
2047806148766050,Animal Equality UK,Animal Equality UK,282
246872175166,Action Against Hunger UK,Action Against Hunger UK,272
116625838402686,FareShare,FareShare,264
143837658998810,WWT,Wildfowl and Wetlands Trust,259
175338329150218,Help For Heroes,Help for Heroes,256
169042736456594,All Out,All Out,253
