Page ID,Page name,Disclaimer,Amount spent (VND)
104766922398282,Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,39089
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,30311
107450548752811,Đầu Tư Tạo Thu Nhập Mỗi Ngày,These ads ran without a disclaimer,23577
120751841013715,Lương Y Phạm Văn Thanh - Điều Trị Dứt Điểm Bệnh Dạ Dày,These ads ran without a disclaimer,14424
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,7192
111844498418265,Susong,These ads ran without a disclaimer,5895
103034068547820,Xuất khẩu lao động Du học Nhật,These ads ran without a disclaimer,5224
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,2595
166364086906573,Tôi Yêu Xe,These ads ran without a disclaimer,558
109385691839,Alpha Books,These ads ran without a disclaimer,265
111589097122630,Quốc Tuấn,These ads ran without a disclaimer,252
111505864946076,"CH Football - Chuyên quần áo bóng đá, phụ kiện, dịch vụ in ấn, thêu logo",These ads ran without a disclaimer,116
106117049111024,Hóa Hà: Nội địa Nhật- chuyên: Hàng Điện Lạnh và Hàng gia dụng.,These ads ran without a disclaimer,≤100
305672093215358,Vietnamnet.vn,These ads ran without a disclaimer,≤100
2225809260798876,Công ty nguồn nhân lực đa quốc gia Skyworld,These ads ran without a disclaimer,≤100
