Page ID,Page name,Disclaimer,Amount spent (VND)
106243122476633,Từ Thiện 68 Game Bài,These ads ran without a disclaimer,23490
100927762805276,"Lương Y Phú Quý - Điều Trị U Tuyến Giáp,U Xơ,U nang ,Bướu cổ 0924.071.394",These ads ran without a disclaimer,1234
108448245225570,Vươn Lên Cuộc Sống 5.0,These ads ran without a disclaimer,1028
101291708363728,Tổng kho sách,These ads ran without a disclaimer,497
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,389
101013847927879,Hoàng Minh Quân,These ads ran without a disclaimer,116
604965376348304,Hawonkoo,These ads ran without a disclaimer,≤100
105754644274173,Hoàng Minh Hiếu,These ads ran without a disclaimer,≤100
108570324189693,Phạm Nhật Dương,These ads ran without a disclaimer,≤100
106598818743489,APT News,These ads ran without a disclaimer,≤100
101625862804723,Lipol,These ads ran without a disclaimer,≤100
