Page ID,Page name,Disclaimer,Amount spent (COP)
1586264924948495,Diego González,Diego González,1055567
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,72829
100745279605352,nuevasideas.co,Nelson Alexis  Ballesteros,55405
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,5629
104328067049129,Niñez YA - Sociedad civil por la niñez y la adolescencia,NiñezYA - Sociedad civil por la niñez y la adolescencia,3820
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,2655
102143071616787,Goberna Colombia,Goberna,2578
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,1853
154072604744,Germán Vargas Lleras,These ads ran without a disclaimer,1709
105109280969000,Agencia Axioma,Agencia Axioma,1379
2179680032345809,Cesar Augusto Torres Ríos,Cesar Augusto Torres Ríos,1092
1400280116941194,Fabian Diaz,Fabian Diaz,1065
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,910
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,599
1668886976475466,David Gutierrez Mantilla,Jorge Luis,519
1545442339029597,Christian José Moreno,Christian José Moreno,515
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,496
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,418
103051358266339,Hotel Guajira,These ads ran without a disclaimer,410
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,394
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,375
838927469815494,Diana Diago,Diana Marcela Diago,360
1319410371405224,Marketing Político,Mauricio Florez-Morris,325
106874245463524,Luis Berneris Hurtado,Luis Berneris Hurtado,282
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,259
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,171
170276379775886,Instituto de Ciencia Política Hernán Echavarría Olózaga,Instituto de Ciencia Política Hernán Echavarría Olózaga (ICP),167
1529335724037224,Aeropuerto del Café,INTUAL,163
100687408426888,Entrenando a mi PERRO,Juan Sebastian Ortiz Leal,124
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,111
635341746594602,Carolina Giraldo Botero,Carolina Giraldo Botero,≤100
333652197285167,Jorge Ramírez,Jorge Hernan Ramirez Barreto,≤100
110599873660419,Lina García,Lina García,≤100
406230425290,Natalia Goyeneche,Natalia Goyeneche,≤100
184350595671778,Innopolítica,Santiago Gutierrez Murillo,≤100
101681055638055,Cambio educativo,Cambio educativo,≤100
309821816486487,Carlos Osorio,Carlos Osorio,≤100
117593677945560,Jovenes Por juliaca,These ads ran without a disclaimer,≤100
101177952887761,accorsi_alexandre,These ads ran without a disclaimer,≤100
117531371235659,Inspirinia Ok,These ads ran without a disclaimer,≤100
189844404462391,Teatro Mayor Julio Mario Santo Domingo,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
106886611550331,ohwell_x,These ads ran without a disclaimer,≤100
106244622377406,La Pandora Política,These ads ran without a disclaimer,≤100
2641774812530908,Brigadas Comunitarias,These ads ran without a disclaimer,≤100
