Page ID,Page name,Disclaimer,Amount spent (INR)
100657705794221,Chennai Sangamam,Chennai Sangamam,16915
54779960819,United Nations,United Nations with Facebook Ad Credits,12753
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,12580
187668288312583,Otrivin,Haleon India,4884
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,4220
1488581191158902,Conscious Planet,Isha outreach,2213
21169267101,Give,Give,1371
109485930750665,Agni Herbbals,C Rajivkannu,890
209326756435298,K C Palanisamy,K C Palanisamy.AIADMK,752
174283119250672,Save the Children India,Bal Raksha Bharat,731
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,650
20386543316,WWF-India,Mukesh Nauhwar,450
107607934975738,Durai Vaiko,Smashwing Technologies Private Limited,442
101713962007976,Amrit Mahotsav,Amrit Mahotsav,440
1521106071438318,CMO Chhattisgarh,Clarion IT,437
225469604484322,"GI Tagged - Geographical Indications, India",GiTAGGED,398
294493857651676,Rahul Gandhi,Indian National Congress,392
109707661884154,Indian Compass,theindiancompass.com,370
101843071656671,Annamalai BJP,Mohan R N,355
30290552843,Greenpeace India,Greenpeace India Society,249
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,248
104516512296314,Kartikeya Sharma,Adv Tech,203
132689140088396,smilefoundation,Smile Foundation,195
104989375581319,Kanchana Sudhakar,Kanchana Sudhakar,194
109440785244401,Red Pix 24x7,Felix Gerald G,191
109986065209042,Mera Apna Rahul,MeraApnaRahul,176
101528805191590,Dr. Inigo Irudayaraj - Trichy East MLA,Stanislaus Inigo Irudayaraj,173
105543101831491,Am Kamaraj admk,A. M. Kamaraj,162
107575877777547,அம்பேத்கர் மக்கள் இயக்கம்,Ilamurugu Muthu,152
100196004828444,North Eastern Council,Sourabh Arvind Dubey,148
103782051383159,School of Politics,School of Politics,146
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,133
109986065209042,Mera Apna Rahul,Mera Apna Rahul,129
1599022370162638,Daya Shankar,Dayashankar Ayyakutti,128
234671837217382,Everything Works,Rizwan,115
411129449009589,K.C. Venugopal,K.C.Venugopal,104
107543961968895,Tamil Manila Congress - Trichy - Urban,Angamuthu Thirumoorthy,103
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,102
110846984022901,MPIDC,Anand Raj Singh,≤100
132495066874513,GAIL (India) Limited,social cloud ventures,≤100
107810888653704,Aravindh BJP,Dhananjayan Aravindh,≤100
100735178208398,Udyami India,Samadhan Samiti,≤100
105671775473178,Jan Suraaj,Jan Suraaj,≤100
108716531641352,Renewable Energy Expo,Water Today Pvt Ltd,≤100
219514401576120,SG Suryah,SG Suryah,≤100
101283351920876,Rightchoice16.com,Mr Srinivasan,≤100
110073434980235,Mera Madhya Pradesh,Mera Madhya Pradesh,≤100
393917674321211,G. Iyappan MLA,Iyappan,≤100
180004642020645,IIHMR University,These ads ran without a disclaimer,≤100
101460125428339,World Council for Women Rights - WCWR,Ramanadar Selvaganesan,≤100
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,≤100
552159824873262,Kethireddy M.L.A,Venkata Krishna Reddy Kethireddy,≤100
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,≤100
1644165492504830,Ramoji Gowda,Ramoji Gowda,≤100
139329159472557,Amarinder Singh Raja Warring,Chanpreet Singh Sehgal,≤100
285029500623,CARE India,CARE India,≤100
270666596375251,Jhatkaa.org,Jhatkaa.org,≤100
111132015103321,K R Sridhara Reddy,K R Sridhara Reddy,≤100
524665794408050,CASA,Arushi Narchal,≤100
1706371292942156,"Ministry of Development of North Eastern Region, Government of India",Sourabh Arvind Dubey,≤100
761826677309909,Bhupinder Lather,Book My Promo,≤100
108387848549180,D.K.Santhakumar,D.K.Santhakumar,≤100
114648806633875,"VM Shanmugasundaram M.A.,",Shanmugasundaram Kanimozhi,≤100
107395897271506,Kutumb,Swatantra Verma,≤100
105560431512954,Boopathi Raja K,Boopathi Raja,≤100
104052753400618,Union Bank of India,Goldmine Advertising Limited,≤100
581568278627202,Jitendra Awhad,Mohasin Azad Shaikh,≤100
466642616726169,Parul University,Parul University,≤100
107113000831690,Dr.Manik Saha,maniksaha.com,≤100
2078242259060363,Kukufm,Mohana Saha,≤100
674757045920691,Jayadev Galla,Aditya Vemulapalli,≤100
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,≤100
104311631954217,Pharma Simplified,Dawa Charcha,≤100
801476753252217,Rajan Naik,Rajan Naik,≤100
600061223342178,Ghanshyam Tiwari,Aashish Tiwari,≤100
103214551475043,Akhoury Onkar Nath,Kumar Ratnam Sharma,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
110762181824589,Janata Dal Secular Again,MG Digital Agency,≤100
107802952127524,ICCMO INDIA 2023,ICCMO INDIA 2023,≤100
100195048804779,KRJ Bharath,Gogireddy Sai Vaibhav Reddy,≤100
385658441549334,Deepak Bhati Chotiwala,Dipak Bhati,≤100
102029621784239,Dhareppa Thakkannavar,Dhareppa Thakkannavar,≤100
592160907509900,Diya Kumari,Diya Kumari,≤100
515733388449554,Sunil Parihar,Divyesh Parihar,≤100
204318116677554,National Herald,National Herald,≤100
