Page ID,Page name,Disclaimer,Amount spent (AOA)
112780514955989,O Telegrama,O Telegrama,≤100
104985519033866,Nelson Francisco Sul - Jornalista,Nelson Francisco Sul - Jornalista,≤100
101014586118927,Apkshop,Graciete De Carvalho Faustino,≤100
