Page ID,Page name,Disclaimer,Amount spent (BSD)
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,267
109784241737504,A Closer Look,Fincastle Media Group,≤100
587684997978824,Colina Insurance Limited,These ads ran without a disclaimer,≤100
833041780127640,ORG Bahamas Foundation,Organization for Responsible Governance,≤100
