Page ID,Page name,Disclaimer,Amount spent (HNL)
103031135787229,Sensus,Sensus,468
703368406666619,Vox Populi HN,Vox Populi HN,406
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,208
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,148
1392592317738074,Jorge Cálix,Jorge Cálix,133
643513979193133,Unidos por Beatriz,Neuma,105
114601521910,Jorge Aldana,Jorge  Aldana,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
1619479898324505,Partido Liberal de Honduras,Partido Liberal de Honduras,≤100
401000470308277,Acción Joven Honduras,Acción Joven Honduras,≤100
302742993645788,𝗝𝗮𝗰𝗸 𝗨𝗿𝗶𝗮𝗿𝘁𝗲 𝗗𝗶𝗽𝘂𝘁𝗮𝗱𝗼,Jack Melem Uriarte Velazquez,≤100
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,≤100
463423310436,FIIAPP,These ads ran without a disclaimer,≤100
105157221698425,Richmond Solution,These ads ran without a disclaimer,≤100
167327710092323,Mollaei Law,These ads ran without a disclaimer,≤100
366815896693520,Milo Claure,These ads ran without a disclaimer,≤100
