Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Stundin,Stundin,299
314036327204,VR,VR,148
573559522797177,Flokkur fólksins,Flokkur Fólksins,131
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,≤100
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,≤100
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
137524753533383,Miðflokkurinn,Miðflokkurinn,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,≤100
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,≤100
