Page ID,Page name,Disclaimer,Amount spent (VEF)
100112745687674,Creemos Alianza Ciudadana,an advertiser in Venezuela,2000000
155439457852149,Henrique Capriles Radonski,an advertiser in Venezuela,250000
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,250000
122662450828983,Venezuela Unida,These ads ran without a disclaimer,≤100
189570767765273,Alma Edizioni,These ads ran without a disclaimer,≤100
179855312221800,SERNA GROUP,These ads ran without a disclaimer,≤100
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
107116101003808,Soy AlexBro,These ads ran without a disclaimer,≤100
211141728898097,محمود الحسيني Mahmoud El Hoseny,These ads ran without a disclaimer,≤100
