Page ID,Page name,Disclaimer,Amount spent (BBD)
260915342653,Banks Beer,These ads ran without a disclaimer,≤100
140515453215980,DEPUTY,These ads ran without a disclaimer,≤100
371227786709544,Refund Express LLC,These ads ran without a disclaimer,≤100
450326391674911,Allianz,These ads ran without a disclaimer,≤100
