Page ID,Page name,Disclaimer,Amount spent (UYU)
2229936167288652,Juan Sartori,Equipo Juan Sartori,1083
1663909410533738,Pit-Cnt - oficial,PITCNT,935
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,490
860395507438977,Compromiso con el Cambio,Compromiso con el Cambio,388
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,312
101576612559854,Encuentro ENFA,Encuentro EnFA,268
383445061841675,Casa Grande FA,Casa Grande,263
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,184
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,148
462231230512015,Carlos Albisu,Carlos Gabriel Albisu Emed,142
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,108
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
122076557554081,Futbol Noticias,These ads ran without a disclaimer,≤100
102113055573820,adrianadocarmofigueiredo,These ads ran without a disclaimer,≤100
106958485272881,geliteraturaeditaduras,These ads ran without a disclaimer,≤100
1548871702035547,Університет імені Альфреда Нобеля,These ads ran without a disclaimer,≤100
