Page ID,Page name,Disclaimer,Amount spent (PGK)
117824851276581,James Marape,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
202655389892988,Coconut Wireless,These ads ran without a disclaimer,≤100
