Page ID,Page name,Disclaimer,Amount spent (CRC)
404471786282289,"Instituto Nacional de las Mujeres, INAMU",These ads ran without a disclaimer,1087
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,891
123191400766960,Incubadora +Cr,+Costa Rica,610
1795497667358382,Somos AFZ,These ads ran without a disclaimer,543
102851155670931,mUEve,mUEve,543
265843867173714,La Revista,La Revista,372
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,233
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,200
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,≤100
264790507544247,Alianza por Sarchí,Alianza por Sarchí,≤100
104592172188409,Best Novel,These ads ran without a disclaimer,≤100
