Page ID,Page name,Disclaimer,Amount spent (ISK)
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,381
737169626371453,Heimildin,Stundin,355
154893001218870,ADHD samtökin,ADHD samtökin,192
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,144
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,≤100
105986171646268,Diljá Mist,Diljá Einarsdóttir,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
