Page ID,Page name,Disclaimer,Amount spent (CRC)
168286823190319,Cámara de Industrias de Costa Rica,Cámara de Industrias de Costa Rica,20109
123191400766960,Incubadora +Cr,+Costa Rica,6134
110667947266125,Estudiantes en CuarentUNA,These ads ran without a disclaimer,2289
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,1801
265843867173714,La Revista,La Revista,1778
1220291791332365,Mario Ruiz Salas,Mario Ruiz Salas,1661
497369540389757,Jason Gutiérrez - Regidor Coronado,Jason Gutiérrez - Regidor Coronado,1630
115685088068838,En Común,En Común,954
110310278674600,Del  Silencio a la Libertad,These ads ran without a disclaimer,335
1599595763404823,Danny Vargas Diputado,Danny Vargas Diputado,121
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
105655721900130,Diputada Johana Obando,Diputada Johana Obando,≤100
108202298520665,LaDigital.co,These ads ran without a disclaimer,≤100
113480504938094,Fun facts,These ads ran without a disclaimer,≤100
