Page ID,Page name,Disclaimer,Amount spent (JMD)
953273231388226,The Hon. Dr. Monique Lynch,These ads ran without a disclaimer,≤100
101620579425521,Our Today,These ads ran without a disclaimer,≤100
1744911689126391,12up,These ads ran without a disclaimer,≤100
