Page ID,Page name,Disclaimer,Amount spent (ARS)
112581315023501,Carlos Sadir,Frente Cambia Jujuy,86712
1642712085944827,Alejandro Vilca,Frente de Izquierda,56712
189648461186976,Liliana Fellner,Liliana Fellner,54192
61279025897,Gerardo Morales,Gerardo Morales,49606
615479571992156,Juan Cardozo Traillou,Juan Cardozo Traillou,31126
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,30952
2011931855692633,Ruben Eduardo Rivarola,Ruben Eduardo Rivarola,30682
825842354122893,Carolina Moises,Carolina Moises,29063
260217841057049,Consultora Tendencias,Consultora Tendencias,22323
190516878133863,Guillermo Snopek,Guillermo Snopek,18730
143717089625397,Malena Amerise,Malena Amerise,14187
160479460708484,Chuli Jorge,Chuli Jorge,13949
1541428379519312,Luciano Demarco,Luciano Demarco,13079
424278914423138,Julio Moises,Todos por Jujuy,12326
489559001199987,"Diego ""Dingui"" Palmieri",Diego Martin,11500
368809443712109,Mara Ferreyra Diputada Provincial,Mariela Elizabet Ferreyra,5731
129799846687423,Levantémonos,Levantemonos,5549
1627156040859708,Profe Pablo Guzmán,Profe Pablo Guzmán,4831
107496042309395,Juan Manuel Baigorria,Javier Edgardo Virazate,4500
101388507938905,Nilson Ortega,Gabriel Nilson Ortega,3565
113807484660246,Sebastián Copello,Frente de Izquierda,3475
559914167849456,Hector Navarro,Hector Horacio Navarro,3285
1782535692054580,Miguel López PTS- FIT  Ledesma,Frente de Izquierda,2916
190516878133863,Guillermo Snopek,These ads ran without a disclaimer,2850
579453668873451,Julio Bravo,Julio Bravo,2849
107027294585957,U. P. B,Jesus Armando Marino,2424
110223582035906,José Intendente Humahuaca,Andres Cussi,2097
553109058086797,Alejandro Snopek,Alejandro Francisco Snopek,1971
116203018106916,Gabriel Vilte Purmamarca,Jose Gabriel Vilte,1729
1908234232793810,Frente Justicialista - Monterrico,Juan Eduardo Ortega,1636
280693540440441,Partido Libertario Palpalá,Partido Libertario Palpalá,1608
106735084576917,Partido Despertar Tilcara,Partido Despertar Tilcara,1346
101381972193072,Estela Tolaba,Estela Tolaba,1296
110079031997390,Con Larreta,Con Larreta,1267
206296469923731,Lista 502-Humahuaca,Lista 502-Humahuaca,1137
102760042004374,Juan Lalo Ortega,Juan Eduardo Ortega,1117
198430371085435,Confiar,Confiar,972
1639126129662368,La Nota Web,La Nota Web,892
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,859
713564508730098,Luciano Angelini,Rene Oscar Celati,745
105653604614778,Miguel Mamani,These ads ran without a disclaimer,736
100927481418494,René Vicente Casas,Miguel Alexis Gutierrez,654
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,567
107095375292871,Vinculación vecinal Salta,Benito Aleksandrowicz,502
183940131655054,María Eugenia Vidal,María Eugenia Vidal,464
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,442
682454538455495,Iván Mizzau,Ivan Güerino del Milagro Mizzau,419
105933872199149,Mística,Mística,361
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,304
120356678634935,Santiago Tizón Intendente,Santiago Tizon,300
106066042456080,Unidad por Jujuy  - San Antonio,Carla Pockorny,292
107029238090602,Rodolfo Tecchi,Pablo Saul Jurado,266
103038372620510,Hugo Passalacqua,Hugo Passalacqua,238
