Page ID,Page name,Disclaimer,Amount spent (IDR)
1679783648997296,DKISP Kaltara,DKISP Kaltara,104375
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,85165
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,81775
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,54974
112121101796090,Opini 2024,Opini 2024,51704
104830667806476,Melihat Indonesia,Melihat Indonesia,50953
23383061178,Prabowo Subianto,indonesia Adil makmur,44771
102626198026698,Rika Sudjiman,Rika Sudjiman,31269
110952238516382,Kiki Daliyo,Kiki Daliyo,30806
102656349157647,Tugimanisme,Tugimanisme,24381
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,24324
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,21489
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,17491
111864151754055,Esensi TV,Esensi Tv,13641
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,10315
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,9217
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,7203
164909433966316,Suara Anies,Suara Anies,5057
106690092440342,Pemilu KIT,PEMILU KIT,4927
349963858704476,Komit Digital,Komit Digital,3555
101804639078770,Unboxing Anies,Unboxing Anies,3552
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,2931
178454335508598,Kertabumi Jogjakarta Store,These ads ran without a disclaimer,2620
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,2540
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,1973
122874340743006,Jasa Ucapan Video,Jasa Ucapan Video,1930
197545083607941,Harian Kompas,Harian Kompas,1810
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,1689
101866128977837,Belajar Pemilu,Belajar Pemilu,1573
108087558837514,Cheryl Tanzil,Partai Solidaritas Indonesia,1507
101203454841155,Kota Kite,Kota Kite,1477
102273039070802,Info Terkini,Info Terkini,1398
572779142753263,Freeport Indonesia,Freeport Indonesia,1395
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1381
103330282779367,Dua Digits Creative,Dua Digits Creative,1327
39253583478,PDI Perjuangan,PDI Perjuangan,1284
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,1156
109455838815878,Moveprenuere,Moveprenuere,1113
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,989
102735702350673,Publikberhaktau,Publikberhaktau,986
115816131581858,Home Racik Digital,Home Racik Creative,925
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,888
104173659440170,Viral Berita Uang Goib,These ads ran without a disclaimer,798
106084645486065,Cakradata Indonesia,Cakradata,730
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,713
108132042285089,Erwin Aksa,Yayasan Golkar Institute,701
1885017341733339,Relawan Anies,Relawan Anies,680
1620632751542044,Isyana Bagoes Oka,Partai Solidaritas Indonesia,648
292939164731691,Relawan Herviano,Relawan Herviano,614
104427162506872,Fakta Anies,Fakta Anies,585
103792929470753,,Frontliner,570
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,543
116655871310377,Solusi Pernafasan Vitasma,These ads ran without a disclaimer,494
101897132786498,Jimmy Simanjuntak Foundation,These ads ran without a disclaimer,488
108181075027260,CSI Consultant,These ads ran without a disclaimer,476
101670979099537,OverheardKonoha,OverheardKonoha,465
101228692503239,Opini Publik,Opini Publik,437
113275080589935,Promil For Mom,These ads ran without a disclaimer,388
