Page ID,Page name,Disclaimer,Amount spent (BRL)
286861344662855,Stella Artois,Ambev,4544
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,2433
109770755848061,Suzano,Suzano SA,1373
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,1228
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,1085
171169022896525,Guaraná Antarctica,Ambev,688
301774903545521,Brasil Paralelo,Brasil Paralelo,646
159103797542,Greenpeace Brasil,Greenpeace Brasil,487
843985505628610,Órigo Energia,Órigo Energia,426
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,384
333720355130,Petrobras,Petrobras,298
496008350470704,Prefeitura de Ubá,Prefeitura de Ubá,239
101189854802059,Revista Oeste,Revista Oeste,239
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,212
2209636419286152,Elismar Prado,Elismar Prado,211
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,159
110627197066277,Leandra Prefeita,Leandra Guedes Ferreira,157
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,143
1573310519364782,Paulo Sérgio,Paulo Sérgio Ferreira,133
267089136770605,Bradesco Prime,Banco Bradesco SA,130
113165042099382,Brasil 61,Brasil 61,128
330379553673497,Oxfam Brasil,Oxfam Brasil,124
490602331026753,Franco Cartafina,Franco Cartafina,118
224777780881144,Visão Mundial,Visão Mundial,117
201991609984528,Odair Cunha,Odair José da Cunha,111
165175370206522,Citi Brasil,Citi Brasil,109
176804919050368,Prefeitura de Mariana,MUNICIPIO DE MARIANA,≤100
422953044564958,DMAE - Uberlândia,DMAE Uberlândia,≤100
109305521866135,Onça Davi,These ads ran without a disclaimer,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
104738421003389,InvestNews BR,Easynvest,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
104648831582042,Prefeitura de Tupaciguara,Prefeitura de Tupaciguara,≤100
621467294695984,Juca Bahia,Jose Valadares Bahia,≤100
769891416403599,Câmara Municipal - Varginha,Câmara Municipal - Varginha,≤100
109969661591759,Delegada Laryssa,These ads ran without a disclaimer,≤100
223554064460554,Câmara Municipal de Viçosa,Câmara Municipal de Viçosa,≤100
366691953705757,Prefeitura Buritizeiro,Prefeitura de Buritizeiro,≤100
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
604486089747468,Prefeitura de Monte Carmelo,Prefeitura de Monte Carmelo,≤100
102809325164881,Um Só Planeta,Editora Globo,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
272441722823721,Associação Bairro Buritis,Associação Bairro Buritis,≤100
465235726843103,Ambev,Ambev,≤100
258088921369,TOTVS,TOTVS,≤100
1479952895577565,Gil Pereira,Gilberto Wagner Martins Pereira Antunes,≤100
101179625001334,Fernanda Pereira Altoé,Fernanda Elisa Pereira Altoe,≤100
260205817453415,Cássio Soares,Cássio Soares,≤100
546638152036818,Ulysses Gomes,ULYSSES GOMES DE OLIVEIRA NETO,≤100
600114750155454,Braulio Lara,Braulio Lara,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
1075197569236018,Marcelo Monteiro,Marcelo Monteiro,≤100
611112112239401,Dr. Mário Heringer,MARIO LUCIO HERINGER,≤100
447572285393048,Arlen Santiago,Arlen De Paulo Santiago Filho,≤100
343935282289497,Junynho Martins,Moacir Martins Da Costa Junior,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
340099566052198,OAB MG Oficial,OAB Minas Gerais,≤100
865909470136042,Vereador Helinho,Helio Medeiros Correa,≤100
415041521941449,Brasil Notícias,Fabiana Meireles,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
109944254174008,Alex Freitas,Alex Freitas,≤100
583606835056845,Maria do Carmo Lara,Maria Do Carmo Lara Perpetuo,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
106833412259357,Gstic.rio,Gstic.rio,≤100
519702048219976,Vereador Fernando Mendes,Fernando Mendes Das Chagas,≤100
214148498625473,João Vítor Xavier,João Vítor Xavier,≤100
263199020531986,JOTA,JOTA,≤100
2323904661180742,All Out Brasil,All Out,≤100
101377912820413,Seminário Reboot,Agência Nuvem,≤100
102809469312334,vitor.henriiquee,These ads ran without a disclaimer,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
1443539549309168,Marcela Trópia,Marcela Trópia,≤100
108942814310427,Vereador Roney Aproximar,Roney Geraldo Gomes,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
105527941436900,Ampliva,These ads ran without a disclaimer,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
398383446886003,Fernando Breno,Fernando Breno Valadares Vieira,≤100
108562445388679,Frente Parlamentar de Recursos Naturais e Energia,Frente Parlamentar de Recursos Naturais e Energia,≤100
295301523904650,Irlan Melo,Irlan Chaves de Oliveira Melo,≤100
100230636059140,Tv Cidade online,Tv Cidade online,≤100
306378149952222,Matheus Utsch Vereador PL,Matheus Utsch De Oliveira,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
330598107125493,Prefeitura de Andradas,Prefeitura de Andradas,≤100
163893463708223,Marcelo Vitorino,IDP,≤100
112611878134650,Nordeste Potência,Instituto ClimaInfo,≤100
257474324428139,Prefeitura de Itapagipe,Município de Itapagipe,≤100
391730127854957,Vereador Johny Claudy,Johny Claudy Fernandes,≤100
687020998102569,Vereador Lucas Bob,Lucas Vicente,≤100
109210447622726,Ana Paula Quintino Vereadora,Ana Paula De Oliveira Freitas,≤100
111719977355607,Vereador Neymar Meireles,Vereador Neymar Meireles,≤100
106568374535847,Averaldo Pica-pau,Instituto De Identificacao,≤100
106110870974653,Coronel Gedir Rocha,Gedir Christian Rocha,≤100
108907578040742,Arnaldo Silva,Arnaldo Silva Junior,≤100
107318201742773,Gerador de Votos,Carlos Bomfim,≤100
109901035020138,Prefeitura de Limeira do Oeste,Prefeitura de Limeira do Oeste,≤100
193453904723542,Mateus Braga,Mateus Carlos Da Silva Braga,≤100
115230991849922,O Globo,These ads ran without a disclaimer,≤100
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,≤100
197641483663137,Deputado Antonio Carlos Arantes,Dep. Est. Antonio Carlos Arantes,≤100
143586369038919,Silva Freire Advogados,SILVA FREIRE ADVOGADOS,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
103509291457794,Pedrinho Salete,Pedro Ulisses Coimbra Vieira,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
111673578430242,Koo Brazil,These ads ran without a disclaimer,≤100
