Page ID,Page name,Disclaimer,Amount spent (AOA)
267390166679737,IESE - Instituto de Estudos Sociais e Económicos (Moçambique),These ads ran without a disclaimer,≤100
197286593999,VOA Português,These ads ran without a disclaimer,≤100
102988331717955,Partido Humanista de Angola,Partido Humanista de Angola,≤100
