Page ID,Page name,Disclaimer,Amount spent (SLL)
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,300000
17973644177,Global Peace Foundation,These ads ran without a disclaimer,≤100
107927508871889,Africa Youth Forum International,These ads ran without a disclaimer,≤100
