Page ID,Page name,Disclaimer,Amount spent (AOA)
100107928941514,TDW-Trombeta De Wembo,These ads ran without a disclaimer,≤100
112780514955989,O Telegrama,O Telegrama,≤100
256341811443198,Iurisbook,José Paulo Maiandi,≤100
