Page ID,Page name,Disclaimer,Amount spent (ARS)
192108560832888,Luis Petri,Mendocinos por el futuro,30207
1036346516378196,Nadir Yasuff,Nadir Yasuff,17901
110615099037597,Matías Stevanato,Matías Stevanato,16091
1873194886282596,Francisco Mondotte,Daniel Mondotte,12065
716395405117138,Noelia Barbeito,Frente de Izquierda,11699
110066592052968,Chofo Bianchi Intendente,Matias Grau,10959
129799846687423,Levantémonos,Levantemonos,10810
836721716420200,Lautaro Jimenez,Frente de Izquierda,9427
299140303610315,Nestor Majul,Nestor Majul,9085
1828211714070094,Víctor da Vila,Partido Obrero,8396
111946098364218,Alfredo Andión,Alfredo Andión,7719
115649862149219,Francisco Lo Presti,Francisco Nicolas Lo Presti,7695
110472030512051,La Estrella Noticias,La Estrella Noticias,6059
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,5314
279426385475271,Municipalidad de Luján de Cuyo,Municipalidad de Luján de Cuyo,4947
404298126701570,Abel Freidemberg,Abel Freidemberg,4275
1872151583036940,Mauri Pinti Clop,Mauri Pinti Clop,4220
865879703438907,Maipú Municipio,Maipú Municipio,4198
103088924366000,Noticias d,Noticias d,3997
117738481253371,Silvito Pannocchia,Silvito Pannocchia,3448
90680883335,Ciudadano News,Inversora Corporativa S.A,2758
101797099509905,Activá Mendoza,These ads ran without a disclaimer,2751
105189315837885,Roque Aránega,Roque Aránega,2535
61279025897,Gerardo Morales,Gobierno De Jujuy,2469
109873720572366,La Voz Diario,La Voz Diario,2442
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,2363
114675496899220,Punto Central Noticias,Punto Central Noticias,2060
111458917077784,Noticias El Quijote,Noticias El Quijote,1797
112013595131414,evelinamartossr,Mariana Evelina Martos,1701
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,1537
100842498153295,Ya Noticias,Ya Noticias,1418
101349478101179,Core Noticias,Core Noticias,1364
121725210866665,Encuentro por San Carlos,Nicolas Andres Maresca Mateo,1349
105933872199149,Mística,Mística,1327
282761995182481,MST Mendoza,MST Movimiento Socialista de los Trabajadores,1179
958750317533178,Manuela Castañeira,Nuevo MAS,1127
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,857
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,838
111669735076988,Hora Cero,Hora Cero Noticias,809
138240873247312,Gabriel Pradines,Gabriel Pradines,800
112090455034177,El Portavoz Oficial,El Portavoz,708
101996084777901,Mariela Belski,Mariela Belski,707
100542686206032,Nicolás Cortez,Partido Obrero,694
110079031997390,Con Larreta,Con Larreta,665
100445902940706,Luis Manuel López,Luis Manuel López,614
110003385354783,Bautista Franco,Partido Obrero,549
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,514
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,509
483983258712977,Gustavo Gabriel Miras,Gustavo Gabriel Miras,500
108902337177764,Valeria Gimenez,Valeria Elizabeth Gimenez,499
450210885335904,Marcelo Romano,Marcelo Martin Romano,497
111600998225620,Noticias Zero,Noticias Zero,471
131381938371647,Corta La Bocha Noticias,Corta La Bocha,464
477463972361734,Rafa Moyano,Eduardo Dario Pereyra,442
109237045323181,Patagonia Noticias,Patagonia Noticias,431
110039918575012,Noticias Express,Noticias Express,426
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,421
134996507172069,Hernan Amat,Hernan Amat,417
101594852755793,El Bonaerense,El Bonaerense,397
154643514568743,Sergio Abrevaya,Sergio Abrevaya,382
59772763998,Mauricio Ibarra,Eduardo Mauricio Ibarra,344
605540860101596,Diario Criollo,Diario Criollo,338
103846469204203,La Ola Noticias,La Ola Noticias,338
104733589113258,La Gaceta Nacional,La Gaceta Nacional,309
102126275498725,Jorge Pandolfino,Carla Alegranza,299
110806461830762,El Sol Web,El Sol Web,295
102007812840437,Jóvenes con Wado,Jóvenes con Wado,294
335926266503071,7D,7D,294
100513966017836,Noticias del Sur,Noticias del Sur,286
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,285
104417732484057,El Independiente Noticias,El Independiente,284
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,264
106560742263098,Noticias El Portal,Noticias El Portal,216
102534516011045,La Gloria Noticias,La Gloria Noticias,209
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,196
113395874909201,Punto Noticias,Punto Noticias Web,194
107631983989726,Argentina Federal,Argentina Federal,183
110547655259046,Daniel Sieli,Daniel Sieli,176
113898744658728,El Progreso Web,El Progreso,170
324188788295143,Laura Fernández,Gaston Alejandro Merenda Fernandez,167
125183747539071,Noticias Argentinas,Noticias Argentinas,163
699758330894365,Actualidad Argentina,Actualidad Argentina,156
108679841853325,Contame Más,Contame Más,150
101734714847563,Emanuel Castro Perez,Erik Emanuel Castro,147
143139552545870,Omar Félix,Juan Carlos Castro,133
544986472243896,Data Diario,Data Diario,130
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,128
120343584305760,Nati Aguiar,Natalia Aguiar,122
102858281496444,Argentinos hoy,Argentinos hoy,122
111064391804839,Argentina Productiva,Argentina Productiva,120
628498977777284,El Continental,Periodico El Continental,110
103740369249125,El Provinciano,El Provinciano,109
107756622140473,El Litoral Web,El Litoral Web,105
304176325478,La Política Online,La Política Online,103
103021535961289,Cede,Cede,102
