Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,13819
573559522797177,Flokkur fólksins,Flokkur Fólksins,8726
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,3666
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,3373
164555479899,Samfylkingin í Hafnarfirði,Samfylkingin í Hafnarfirði,2580
737169626371453,Stundin,Stundin,2290
626846780726124,Viðreisn,Viðreisn,2181
152804904889,Samfylkingin,Samfylkingin,1705
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,1657
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,1420
137524753533383,Miðflokkurinn,Miðflokkurinn,1360
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,1285
154893001218870,ADHD samtökin,ADHD samtökin,1280
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,1167
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,1164
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,1120
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,534
153705438660098,Þórdís Lóa,Þórdís Þórhallsdóttir,481
106979180938014,Samstöðin,Samstöðin ehf,363
159655987425431,Icelandic Art Center,These ads ran without a disclaimer,≤100
103503548827625,Diversify Collective,These ads ran without a disclaimer,≤100
