Page ID,Page name,Disclaimer,Amount spent (EUR)
46590675335,Save the Children Italia,Save the Children Italia,≤100
40433567307,UNICEF Italia,UNICEF Italia,≤100
101809911384599,Flowe,Flowe,≤100
251389298296527,Randstad Italia,Randstad Italia Spa,≤100
309840349048638,e.on,E.ON Energia,≤100
421539548423434,SOS Rifugiati,UNHCR Italia - Agenzia ONU per i Rifugiati,≤100
150200761667597,Oxfam Italia,Oxfam Italia,≤100
182631478421403,Rio Mare,Bolton Food,≤100
73493613024,ActionAid Italia,ActionAid Italia,≤100
65737832194,Medici Senza Frontiere,Medici Senza Frontiere,≤100
1657214567845698,BPER Banca,BPER Banca,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa,≤100
1409558655961157,Cosmetica Italia,Cosmetica Italia,≤100
106199837902239,Innesti,Caviro sca,≤100
111352414930469,Wopta Assicurazioni,Wopta Assicurazioni s.r.l.,≤100
1015853455157037,Acea Gruppo,Acea Spa,≤100
35346524498,Greenpeace Italia,Greenpeace Italia,≤100
347006748786906,AIEF,AIEF Associazione Italiana Educatori Finanziari,≤100
104544555621560,Ewiva,Andrea Manchisi,≤100
179082995487557,SOS Villaggi dei Bambini - Italia,SOS Villaggi dei Bambini - Italia,≤100
264302983606606,Stefano Bonaccini,Stefano Bonaccini,≤100
675594109245764,Unisona,Unisona,≤100
53347533412,LAV,LAV Onlus,≤100
103968169809912,Credem Banca,Finanziato da Credem Banca,≤100
400381673394375,CFC - Crisi Fiscale d'Impresa,CFC Legal,≤100
313559438694166,VIDAS - Assistenza ai Malati inguaribili,VIDAS - Assistenza ai Malati inguaribili,≤100
111215267090745,Re Soil Foundation,ReSoilFoundation,≤100
295129913955200,Aboca,Aboca,≤100
