Page ID,Page name,Disclaimer,Amount spent (KES)
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,10036
362328664703,Start Talking Kenya,Well Made Strategy,1526
624866987981308,Starbrands Awards East Africa,Starbrands Awards East Africa,504
1506723769658512,Susan Kihika,Susan Kihika,451
108703681766380,Coletta,Coletta,206
105833652399018,Maina Karobia,Maina Karobia,≤100
112465897227532,Solomon Kuria,Solomon Kuria,≤100
101050035158210,Frederick Oyugi Mp Ugunja,These ads ran without a disclaimer,≤100
802090139805877,Tony Marioghae,These ads ran without a disclaimer,≤100
1500408980220264,Emmanuel Addo,These ads ran without a disclaimer,≤100
