Page ID,Page name,Disclaimer,Amount spent (HTG)
410809436013820,Gedony Fontil,These ads ran without a disclaimer,183
445610352132617,Sam Photography Studios,These ads ran without a disclaimer,≤100
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100
1623035814584075,Eppendorf do Brasil,These ads ran without a disclaimer,≤100
